Location,Year,Fuel_Type,Transmission,Owner_Type,Consumation,Seats,Price,Brand,Model,car_age,km/age,KM_bin_encoded,Engine-bins,Power_bins,Power_to_Engine_Ratio,Mileage_per_Year,Mileage_Efficiency,Depreciation_Factor,Value_Retention,Performance_Index,Economy_Index
Hyderabad,2013,Diesel,Manual,First,19.64,5,8.0,Renault,Duster 110PS Diesel RxZ Plus,13,3230.769230769231,0,2,1,0.07422997941531144,3000.0,1.4578767957167167,5.46,0.3023255813953488,158.44545000000002,7.980495733441689
Coimbatore,2019,Diesel,Automatic,First,12.9,7,30.85,Toyota,Fortuner 2.8 2WD AT,7,4009.857142857143,0,5,3,0.0633393829171182,3508.625,0.8170780396308248,1.96483,0.2408063572878324,480.7475,3.435419440745673
Kochi,2014,Diesel,Automatic,First,14.7,5,17.15,Volvo,XC60 D4 SUMMUM,12,7762.0,1,3,3,0.09122983866369463,7164.923076923077,1.341078628356311,11.17728,0.1274643099932019,359.104,4.92627345844504
Hyderabad,2014,Petrol,Automatic,First,23.1,5,4.55,Maruti,Celerio VXI AT,12,2025.0,0,0,0,0.06717434863008583,1869.2307692307693,1.5517274533549827,2.916,0.4743083003952569,66.90592000000001,11.561561561561563
Hyderabad,2015,Diesel,Manual,Second,26.21,5,7.4,Maruti,Ciaz ZDi Plus,11,4353.0,0,1,1,0.07091346148163985,3990.25,1.8586418254337804,5.26713,0.2250271055377125,110.448,11.659252669039144
Kochi,2013,Diesel,Automatic,First,12.8,5,25.64,Audi,Q5 2008-2012 2.0 TDI,13,959.0,0,3,2,0.08516260158274257,890.5,1.090081300259105,1.62071,0.9653226405286998,329.8368,4.3126684636118595
Kolkata,2013,Diesel,Automatic,Second,17.05,5,13.5,BMW,X1 sDrive 20d Sportline,13,4360.2307692307695,1,3,3,0.09223057639487188,4048.785714285714,1.5725313275325659,7.36879,0.22536969297713363,367.08,5.692821368948247
Bangalore,2013,Petrol,Manual,First,15.6,5,3.55,Ford,Figo Petrol ZXI,13,2923.076923076923,0,1,0,0.05852842804470867,2714.285714285714,0.9130434774974552,4.94,0.3333333333333333,83.72,7.103825136612023
Ahmedabad,2018,Diesel,Manual,First,22.7,5,15.0,Hyundai,Elantra CRDi SX,8,4375.0,0,2,1,0.07977243989900604,3888.8888888888887,1.810834385707437,2.8,0.2222222222222222,199.64839999999998,8.79163439194423
Pune,2007,Petrol,Manual,Second,13.9,5,1.95,Hyundai,Verna 1.6 i ABS,19,4210.526315789473,1,2,1,0.06454033767070648,4000.0,0.89711069362282,15.2,0.2345679012345679,165.01680000000002,5.348210850327049
Pune,2006,Petrol,Manual,Second,13.5,5,2.3,Honda,Civic 2006-2010 1.8 S MT,20,6250.0,2,2,2,0.07226236794204426,5952.380952380952,0.9755419672175976,25.0,0.15873015873015872,233.87,4.82315112540193
Chennai,2013,Diesel,Manual,Second,12.55,7,15.0,Toyota,Fortuner 4x4 MT,13,9461.53846153846,2,5,2,0.05650570085294913,8785.714285714286,0.7091465457045116,15.99,0.10483870967741936,502.467,3.1516825715720747
Chennai,2012,Petrol,Manual,First,20.36,5,3.15,Hyundai,i10 Sportz,14,5000.0,1,1,0,0.06591478691235189,4666.666666666667,1.3420250615354843,9.8,0.19718309859154928,94.44330000000001,9.267182521620391
Hyderabad,2012,Diesel,Manual,First,21.64,5,5.0,Nissan,Sunny 2011-2014 Diesel XL,14,6284.428571428572,1,2,1,0.05804243664747266,5865.466666666666,1.2560383290513082,12.31748,0.1573351913870221,123.89280000000001,8.79317350670459
Jaipur,2013,Diesel,Automatic,Second,18.12,5,24.75,BMW,5 Series 2013-2017 520d Luxury Line,13,3131.846153846154,0,3,3,0.09523809519035684,2908.1428571428573,1.725714284849266,5.29282,0.31164597017787793,379.05,6.050083472454091
Pune,2008,Diesel,Manual,Second,16.52,5,2.6,Chevrolet,Optra Magnum 2.0 LT,18,4611.111111111111,1,3,1,0.06212958309285305,4368.421052631579,1.0263807126939322,14.94,0.21428571428571427,246.28670000000002,5.523236375794048
Ahmedabad,2011,Petrol,Manual,First,20.36,5,3.75,Hyundai,i10 Asta,15,5733.333333333333,1,1,0,0.06591478691235189,5375.0,1.3420250615354843,12.9,0.1724137931034483,94.44330000000001,9.267182521620391
Ahmedabad,2009,Diesel,Manual,Second,17.5,5,4.85,Skoda,Laura Ambiente,17,3529.529411764706,1,3,1,0.05590717296629368,3333.4444444444443,0.9783755269101394,10.20034,0.2786793875610636,200.976,6.042817679558011
Jaipur,2013,Diesel,Automatic,First,10.0,5,27.0,Mercedes-Benz,E-Class 2009-2013 E 220 CDI Avantgarde,13,4615.384615384615,1,3,2,0.07914338916240997,4285.714285714285,0.7914338916240997,7.8,0.21311475409836064,365.16,3.1766200762388817
Kolkata,2014,Diesel,Manual,First,25.8,5,3.0,Honda,Amaze SX i-DTEC,12,7056.416666666667,1,2,1,0.06582109474911808,6513.615384615385,1.6981842445272468,10.16124,0.14006092650302882,147.7028,10.32826261008807
Delhi,2017,Diesel,Automatic,First,20.68,5,28.75,BMW,X1 xDrive 20d xLine,9,2555.555555555556,0,3,3,0.09523809519035684,2300.0,1.9695238085365794,2.07,0.375,379.05,6.904841402337229
Hyderabad,2016,Diesel,Manual,First,12.99,8,14.49,Toyota,Innova 2.5 G (Diesel) 8 Seater,10,8142.4,1,4,1,0.040336808323842496,7402.181818181818,0.523975140126714,8.1424,0.12132388624672424,250.8964,3.7178019461934744
Delhi,2013,Diesel,Automatic,First,7.5,4,72.0,Porsche,Panamera 2010 2013 Diesel,13,2800.0,0,10,7,0.08204327921721946,2600.0,0.6153245941291459,4.732,0.34759358288770054,1895.0058000000001,1.2917671374440234
Chennai,2012,Diesel,Manual,Second,22.71,5,4.0,Nissan,Sunny XV D,14,5000.0,1,2,1,0.05804243664747266,4666.666666666667,1.3181437362641042,9.8,0.19718309859154928,123.89280000000001,9.227956115400243
Delhi,2015,Diesel,Manual,Second,26.59,5,4.5,Maruti,Swift Dzire LDI,11,3636.363636363637,0,1,0,0.059294871747359874,3333.3333333333335,1.576650639762299,4.4,0.2682926829268293,92.352,11.828291814946619
Mumbai,2019,Petrol,Automatic,First,21.5,5,6.25,Maruti,Wagon R ZXI AMT 1.2,7,85.71428571428571,0,1,1,0.06833751038568293,75.0,1.4692564732921833,0.042,4.375,97.9146,9.786071916249432
Pune,2015,Diesel,Automatic,Second,16.96,5,11.5,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,11,5938.181818181818,1,3,2,0.0701371950863124,5443.333333333333,1.1895268286638583,7.1852,0.1658624849215923,271.64304,5.714285714285714
Pune,2009,Petrol,Manual,Third,9.8,5,3.1,Honda,Accord 2.4 Inspire M/T,17,4647.058823529412,1,4,3,0.07646559045179882,4388.888888888889,0.7493627864276285,13.43,0.2125,423.72,2.921884317233155
Mumbai,2018,Petrol,Manual,First,17.8,5,10.11,Honda,City i VTEC V,8,625.0,0,2,1,0.07835671337451121,555.5555555555555,1.3947494980662996,0.4,1.3333333333333333,175.59810000000002,7.128554265118143
Coimbatore,2019,Petrol,Manual,First,17.01,5,11.54,Hyundai,Verna 1.6 SX VTVT,7,861.1428571428571,0,2,1,0.07624135758878607,753.5,1.296865492585251,0.42196,0.9960159362549802,192.98829999999998,6.565032805866461
Delhi,2006,Petrol,Manual,Second,18.9,5,1.0,Maruti,Wagon R LX BSII,20,4300.0,1,0,0,0.06723446887050653,4095.2380952380954,1.2707314616525736,17.2,0.22988505747126436,66.96579999999999,9.45945945945946
Kolkata,2013,Diesel,Manual,Second,23.4,5,2.5,Maruti,Swift Dzire Tour LDI,13,12307.692307692309,3,1,0,0.059294871747359874,11428.57142857143,1.387499998888221,20.8,0.08074534161490683,92.352,10.409252669039144
Kochi,2011,Petrol,Automatic,First,9.74,5,18.0,Audi,Q5 2008-2012 2.0 TFSI Quattro,15,3997.8,1,3,3,0.10483870962457725,3747.9375,1.0211290317433825,8.99505,0.24603474010530288,412.672,3.264075067024129
Coimbatore,2018,Diesel,Manual,First,23.59,5,6.85,Toyota,Etios Cross 1.4 GD,8,5390.875,0,1,0,0.04914956008126865,4791.888888888889,1.1594381223171275,3.45016,0.18129489881478458,91.44256000000001,9.978849407783418
Kochi,2012,Petrol,Manual,First,19.81,5,2.97,Hyundai,i10 Era 1.1 iTech SE,14,4694.785714285715,1,1,0,0.06266114174708919,4381.8,1.2413172180098364,9.20178,0.20981012183973502,73.9023,9.49664429530201
Pune,2013,Petrol,Manual,First,17.01,5,4.75,Hyundai,Verna 1.6 VTVT,13,5384.615384615385,1,2,1,0.07624135758878607,5000.0,1.296865492585251,9.1,0.18309859154929578,192.98829999999998,6.565032805866461
Coimbatore,2018,Diesel,Manual,First,20.14,5,7.38,Volkswagen,Polo 1.5 TDI Highline,8,4982.625,0,2,1,0.05927903867871893,4429.0,1.1938798389893992,3.18888,0.19578571253762758,133.0224,8.062449959967974
Delhi,2017,Diesel,Automatic,First,22.48,5,42.75,BMW,5 Series 520d Sport Line,9,1831.6666666666667,0,3,3,0.09410526311072417,1648.5,2.1154863147290794,1.48365,0.5147269087789534,374.54130000000004,7.505843071786311
Bangalore,2010,Diesel,Manual,Second,23.0,5,3.65,Hyundai,i20 1.4 Asta Optional With Sunroof,16,4833.25,1,1,1,0.06446991399393272,4548.941176470588,1.4828080218604527,12.37312,0.20425879589439822,125.64,9.599332220367279
Kochi,2017,Petrol,Automatic,First,18.9,5,5.99,Hyundai,Grand i10 Asta Option AT,9,1943.2222222222224,0,1,1,0.06850459476315406,1748.9,1.2947368410236115,1.57401,0.48677592081778354,98.154,8.602639963586709
Pune,2012,Diesel,Automatic,First,11.5,7,13.5,Toyota,Fortuner 4x2 4 Speed AT,14,8928.57142857143,2,5,2,0.056673373555776875,8333.333333333334,0.651743795891434,17.5,0.1111111111111111,503.958,2.887995981918634
Chennai,2016,Petrol,Automatic,First,21.4,5,7.0,Maruti,Baleno Zeta Automatic,10,3512.9,0,1,1,0.06942355883924514,3193.5454545454545,1.4856641591598458,3.5129,0.276785961416037,99.4707,9.740555302685479
Hyderabad,2016,Petrol,Automatic,First,13.0,5,10.95,Hyundai,Creta 1.6 SX Plus Petrol Automatic,10,2298.2,0,2,1,0.07624135758878607,2089.2727272727275,0.9911376486542188,2.2982,0.41697940121757987,192.98829999999998,5.017367811655731
Pune,2013,Petrol,Manual,Third,20.36,5,2.95,Hyundai,i10 Sportz,13,4192.307692307692,1,1,0,0.06591478691235189,3892.8571428571427,1.3420250615354843,7.085,0.23423423423423423,94.44330000000001,9.267182521620391
Ahmedabad,2017,Diesel,Manual,First,24.7,5,5.5,Tata,Tigor XE Diesel,9,1803.888888888889,0,1,0,0.06590257873361739,1623.5,1.6277936947203497,1.46115,0.5221932114882507,72.243,12.066438690766978
Kochi,2017,Petrol,Automatic,First,14.67,5,17.08,Skoda,Superb Style 1.8 TSI AT,9,8182.333333333333,1,2,3,0.09869855389393851,7364.1,1.447907785624078,6.62769,0.12057716268538737,319.07308,5.243030736240171
Hyderabad,2015,Diesel,Manual,First,26.59,5,6.85,Maruti,Swift Dzire VDI,11,5415.636363636364,1,1,0,0.059294871747359874,4964.333333333333,1.576650639762299,6.55292,0.18160206035792115,92.352,11.828291814946619
Jaipur,2014,Petrol,Automatic,First,13.1,5,10.5,Honda,CR-V 2.0 AT,12,9402.25,2,3,2,0.07065598394058288,8679.0,0.9255933896216356,13.53924,0.10542314213675139,281.7767,4.371037704371038
Hyderabad,2010,Diesel,Manual,First,12.8,8,8.75,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,16,7375.0,2,4,1,0.040898155556977484,6941.176470588235,0.5234963911293119,18.88,0.13445378151260504,254.388,3.6634230108757873
Kolkata,2010,Petrol,Manual,First,17.0,5,2.7,Honda,City 1.5 V MT,16,3750.0,1,2,1,0.07882431524460633,3529.4117647058824,1.3400133591583077,9.6,0.26229508196721313,176.646,6.8081698037645175
Mumbai,2012,Petrol,Automatic,First,17.0,5,4.25,Hyundai,Verna VTVT 1.6 AT SX Plus,14,5361.357142857143,1,2,1,0.07624135758878607,5003.933333333333,1.296103079009363,10.50826,0.18406763170696433,192.98829999999998,6.561173292165186
Pune,2018,Diesel,Manual,First,23.59,5,7.9,Toyota,Etios 1.4 VXD,8,375.0,0,1,0,0.04914956008126865,333.3333333333333,1.1594381223171275,0.24,2.0,91.44256000000001,9.978849407783418
Delhi,2011,Petrol,Automatic,Second,13.7,5,4.5,Skoda,Superb Elegance 1.8 TSI AT,15,5200.0,1,2,2,0.08773637369981291,4875.0,1.2019883196874368,11.7,0.189873417721519,283.6345,4.896354538956397
Kolkata,2012,Diesel,Manual,First,21.64,5,4.0,Nissan,Sunny 2011-2014 Diesel XV,14,3357.1428571428573,0,2,1,0.05804243664747266,3133.3333333333335,1.2560383290513082,6.58,0.2916666666666667,123.89280000000001,8.79317350670459
Delhi,2012,Petrol,Manual,First,17.0,5,4.75,Honda,City 1.5 V MT Exclusive,14,3000.0,0,2,1,0.07882431524460633,2800.0,1.3400133591583077,5.88,0.32558139534883723,176.646,6.8081698037645175
Kolkata,2018,Diesel,Manual,First,22.54,5,7.65,Hyundai,Elite i20 Diesel Asta Option,8,852.5,0,1,1,0.06358166184557187,757.7777777777778,1.43313065799919,0.5456,1.0230179028132993,123.90896000000001,9.407345575959933
Kochi,2013,Petrol,Manual,Second,17.4,5,3.47,Chevrolet,Optra 1.6 LT Royale,13,4244.307692307692,1,2,1,0.06504065036582823,3941.1428571428573,1.1317073163654112,7.17288,0.2314155511250356,166.296,6.694882647171988
Kochi,2016,Petrol,Manual,First,18.0,5,5.64,Honda,Amaze S i-Vtech,10,3985.4,0,1,1,0.07237061763575073,3623.090909090909,1.3026711174435133,3.9854,0.2447740735301317,103.8666,8.18926296633303
Kolkata,2013,Petrol,Manual,First,16.47,5,2.95,Volkswagen,Polo Petrol Comfortline 1.2L,13,1846.1538461538464,0,1,0,0.061686143521130096,1714.2857142857142,1.0159707837930125,3.12,0.52,88.53220000000002,7.4931756141947226
Jaipur,2016,Diesel,Manual,First,22.9,5,5.65,Maruti,Swift VDI,10,5500.0,1,1,0,0.059294871747359874,5000.0,1.357852563014541,5.5,0.17857142857142858,92.352,10.186832740213521
Kochi,2012,Diesel,Automatic,First,11.4,7,8.41,Ford,Endeavour 3.0L 4X4 AT,14,3274.285714285714,0,5,2,0.052102946138807,3056.0,0.5939735859823998,6.4176,0.29888983774551664,454.34858,2.8838856564634456
Pune,2006,Petrol,Manual,Third,15.4,5,0.85,Maruti,Baleno LXI,20,7750.0,3,2,1,0.059119496818163836,7380.952380952381,0.9104402509997231,31.0,0.1282051282051282,149.46,5.9459459459459465
Pune,2003,Petrol,Manual,Second,18.9,5,0.8,Maruti,Wagon R LX,23,5434.782608695652,2,0,0,0.06723446887050653,5208.333333333333,1.2707314616525736,28.75,0.18253968253968253,66.96579999999999,9.45945945945946
Coimbatore,2014,Diesel,Manual,First,20.14,5,5.65,Volkswagen,Polo 1.5 TDI Highline,12,4412.583333333333,1,2,1,0.058744993285216957,4073.153846153846,1.1831241647642696,6.35412,0.22242405145409724,131.824,8.062449959967974
Kolkata,2013,Petrol,Manual,First,17.1,5,4.5,Hyundai,Verna 1.6 SX VTVT (O),13,3769.230769230769,0,2,1,0.07624135758878607,3500.0,1.3037272147682417,6.37,0.26,192.98829999999998,6.5997684291779235
Ahmedabad,2015,Diesel,Manual,First,28.09,5,6.9,Maruti,Ciaz ZDi Plus SHVS,11,4727.272727272727,1,1,1,0.07091346148163985,4333.333333333333,1.9919591330192634,5.72,0.20754716981132076,110.448,12.495551601423486
Jaipur,2013,Diesel,Manual,First,21.64,5,4.0,Nissan,Sunny 2011-2014 Diesel XL,13,9231.153846153846,2,2,1,0.05804243664747266,8571.785714285714,1.2560383290513082,15.60065,0.1074335771249122,123.89280000000001,8.79317350670459
Mumbai,2015,Petrol,Manual,First,15.0,5,5.6,Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel,11,3000.0,0,2,1,0.06478097617973655,2750.0,0.9717146426960483,3.63,0.3235294117647059,165.42496,5.773672055427252
Delhi,2016,Petrol,Manual,First,15.1,7,2.2,Maruti,Eeco 7 Seater Standard,10,12600.0,2,1,0,0.06103678924662475,11454.545454545454,0.9216555176240337,12.6,0.07874015748031496,87.308,6.876138433515483
Bangalore,2013,Petrol,Manual,First,15.0,5,4.0,Skoda,Rapid Ultima 1.6 MPI Ambition Plus,13,5130.769230769231,1,2,1,0.0647684605351887,4764.285714285715,0.9715269080278304,8.671,0.19202363367799113,165.393,5.773672055427252
Jaipur,2014,Diesel,Manual,Second,12.55,7,16.0,Toyota,Fortuner 4x4 MT,12,10166.666666666666,2,5,2,0.05650570085294913,9384.615384615385,0.7091465457045116,14.64,0.0975609756097561,502.467,3.1516825715720747
Mumbai,2016,Diesel,Manual,First,19.67,5,12.6,Hyundai,Creta 1.6 CRDi SX,10,2900.0,0,2,1,0.07977243989900604,2636.3636363636365,1.569123892813449,2.9,0.3333333333333333,199.64839999999998,7.618125484120838
Kochi,2014,Petrol,Manual,First,18.5,5,4.79,Hyundai,i20 Magna Optional 1.2,12,3526.25,0,1,1,0.06925647446177403,3255.0,1.2812447775428197,5.0778,0.2770402862749625,99.2313,8.420573509330906
Mumbai,2015,CNG,Manual,First,26.6,5,3.65,Maruti,Wagon R LXI CNG,11,2000.090909090909,0,0,0,0.058276553047819084,1833.4166666666667,1.5501563110719878,2.42011,0.4782400765184122,58.043679999999995,13.313313313313316
Kochi,2016,Diesel,Manual,First,26.0,5,6.83,Honda,City i DTEC V,10,8458.0,1,2,1,0.06582109474911808,7689.090909090909,1.7113484634770704,8.458,0.11684973124561814,147.7028,10.408326661329061
Jaipur,2002,Petrol,Manual,First,16.1,4,0.51,Maruti,800 Std,24,3125.0,1,0,0,0.04648241200190652,3000.0,0.748366833230695,18.0,0.3157894736842105,29.452,8.964365256124722
Pune,2006,Petrol,Manual,Second,13.8,5,0.69,Ford,Ikon 1.3 Flair,20,4250.0,1,1,0,0.05388760580917043,4047.6190476190477,0.7436489601665519,17.0,0.23255813953488372,90.93,6.002609830361027
Delhi,2015,Petrol,Manual,First,20.85,5,4.65,Maruti,Swift Dzire LXI,11,2208.7272727272725,0,1,1,0.06945697571473937,2024.6666666666667,1.4481779436523157,2.67256,0.43485135989879825,99.51858,9.490213928083751
Kolkata,2014,Petrol,Manual,First,16.8,5,6.49,Honda,City 1.5 V MT Sunroof,12,3333.333333333333,0,2,1,0.07768871070294675,3076.923076923077,1.3051703398095054,4.8,0.2926829268292683,174.1011,6.728073688426112
Chennai,2009,Diesel,Manual,First,16.8,5,2.9,Hyundai,Verna CRDi,17,3794.941176470588,1,2,1,0.07367716003102667,3584.1111111111113,1.2377762885212482,10.96738,0.2594865219647709,164.23,6.738868832731648
Delhi,2016,Petrol,Manual,First,17.01,5,7.4,Hyundai,Verna 1.6 SX VTVT,10,3500.0,0,2,1,0.07624135758878607,3181.818181818182,1.296865492585251,3.5,0.2777777777777778,192.98829999999998,6.565032805866461
Bangalore,2016,Petrol,Manual,Second,25.17,5,3.25,Renault,KWID RXT,10,4100.0,0,0,0,0.06670838539836246,3727.2727272727275,1.6790500604767833,4.1,0.23809523809523808,42.5867,13.991106170094499
Ahmedabad,2008,Petrol,Manual,Second,18.9,5,1.95,Maruti,Wagon R LXI,18,3340.1666666666665,1,0,0,0.06723446887050653,3164.3684210526317,1.2707314616525736,10.82214,0.29448816321188426,66.96579999999999,9.45945945945946
Jaipur,2015,Petrol,Manual,Second,18.9,5,4.0,Hyundai,Grand i10 Sportz,11,4818.181818181818,1,1,1,0.06850459476315406,4416.666666666667,1.2947368410236115,5.83,0.2037037037037037,98.154,8.602639963586709
Delhi,2017,Petrol,Manual,First,18.6,5,6.85,Hyundai,i20 1.2 Asta,9,1000.0,0,1,1,0.0683625730423036,900.0,1.271543858586847,0.81,0.9,97.95051,8.466090122894856
Coimbatore,2015,Petrol,Manual,First,18.0,5,5.45,Honda,Amaze S i-Vtech,11,4863.363636363636,1,1,1,0.07237061763575073,4458.083333333333,1.3026711174435133,5.88467,0.2018459731728352,103.8666,8.18926296633303
Hyderabad,2007,Diesel,Manual,First,17.8,5,1.99,Ford,Fiesta 1.4 Duratorq ZXI,19,3578.9473684210525,1,1,0,0.04860614721329081,3400.0,0.8651894203965765,12.92,0.2753623188405797,95.132,7.419758232596915
Hyderabad,2014,Diesel,Automatic,First,19.08,5,8.99,Hyundai,Verna SX CRDi AT,12,5416.666666666667,1,2,1,0.07984829324914772,5000.0,1.5235054351937385,7.8,0.18181818181818182,199.83823999999998,7.389620449264136
Kolkata,2014,Diesel,Manual,First,23.59,5,6.5,Toyota,Etios VD SP,12,3762.9166666666665,0,1,0,0.04914956008126865,3473.4615384615386,1.1594381223171275,5.4186,0.25999350016249595,91.44256000000001,9.978849407783418
Coimbatore,2018,Petrol,Automatic,First,19.0,5,9.27,Honda,Jazz 1.2 V CVT i VTEC,8,2503.25,0,1,1,0.07397831520101891,2225.1111111111113,1.4055879888193592,1.60208,0.38048130885570247,106.35130000000001,8.640291041382447
Ahmedabad,2015,Diesel,Manual,First,23.9,5,6.99,Hyundai,Verna 1.6 CRDi SX,11,5454.545454545455,1,2,1,0.07977243989900604,5000.0,1.9065613135862443,6.6,0.18032786885245902,199.64839999999998,9.256390395042603
Coimbatore,2019,Diesel,Automatic,First,17.9,5,36.76,Mercedes-Benz,CLA 200 D Sport Edition,7,2282.285714285714,0,3,2,0.063462435807997,1997.0,1.1359776009631462,1.11832,0.41234684260131954,291.448,5.695195672923958
Kochi,2017,Petrol,Automatic,First,14.7,5,17.08,Skoda,Octavia Elegance 1.8 TSI AT,9,3391.4444444444443,0,2,3,0.09872080083497174,3052.3,1.4511957722740845,2.74707,0.2855058211464645,319.145,5.253752680486061
Kolkata,2013,Diesel,Manual,First,25.44,5,2.8,Chevrolet,Beat Diesel LS,13,2023.076923076923,0,0,0,0.06153846147271532,1878.5714285714287,1.5655384598658777,3.419,0.47619047619047616,53.913599999999995,13.140495867768598
Kolkata,2011,Diesel,Manual,First,22.07,5,2.49,Volkswagen,Polo Diesel Trendline 1.2L,15,4400.0,1,1,0,0.061634695528244625,4125.0,1.3602777303083589,9.9,0.22388059701492538,88.60610000000001,10.03638017280582
Jaipur,2016,Diesel,Manual,First,23.65,5,8.85,Maruti,SX4 S Cross DDiS 200 Zeta,10,7000.0,1,1,1,0.07091346148163985,6363.636363636364,1.6771033640407824,7.0,0.14084507042253522,110.448,10.520462633451956
Ahmedabad,2011,Petrol,Manual,First,16.8,5,4.15,Honda,City V MT,15,3066.6666666666665,0,2,1,0.07768871070294675,2875.0,1.3051703398095054,6.9,0.3191489361702128,174.1011,6.728073688426112
Hyderabad,2017,Diesel,Manual,First,20.64,5,10.0,Volkswagen,Vento 1.5 TDI Highline,9,3111.1111111111118,0,2,1,0.072429906493705,2800.0,1.4949532700300712,2.52,0.3103448275862069,162.533,8.262610088070456
Delhi,2017,Petrol,Manual,First,18.9,5,4.75,Hyundai,Grand i10 1.2 Kappa Magna,9,5111.111111111111,0,1,1,0.06838763569892427,4600.0,1.2925263147096686,4.14,0.19148936170212766,97.98642,8.602639963586709
Jaipur,2017,Petrol,Automatic,First,24.04,5,3.2,Renault,KWID AMT RXL,9,3666.6666666666665,0,0,0,0.06706706699993287,3300.0,1.6122922906783859,2.97,0.2647058823529412,66.933,12.02601300650325
Kochi,2017,Petrol,Manual,First,22.74,5,3.28,Maruti,Alto 800 LXI,9,3079.777777777778,0,0,0,0.059422110478112924,2771.8,1.3512587922722878,2.49462,0.3133922975137544,37.6508,12.661469933184854
Bangalore,2013,Petrol,Manual,First,15.8,5,7.5,Ford,Ecosport 1.5 Ti VCT MT Titanium,13,4461.538461538462,1,2,1,0.07338225478760356,4142.857142857143,1.1594396256441362,7.54,0.22033898305084745,164.89,6.322529011604642
