Location,Fuel_Type,Transmission,Owner_Type,Consumation,Seats,Price,Brand,Model,KM_bin_encoded,Engine-bins,Power_bins,Power_to_Engine_Ratio,Performance_Index,Economy_Index
Kochi,Petrol,Manual,First,18.0,5,6.14,Honda,Amaze E i-Vtech,0,1,1,0.07237061763575073,103.8666,8.18926296633303
Pune,Diesel,Automatic,First,20.58,5,16.0,BMW,1 Series 118d Base,0,3,2,0.07167919795905804,285.285,6.871452420701168
Hyderabad,Petrol,Automatic,First,23.1,5,3.75,Maruti,Celerio VXI AT,0,0,0,0.06717434863008583,66.90592000000001,11.561561561561563
Mumbai,Diesel,Manual,First,12.99,8,11.75,Toyota,Innova 2.5 GX (Diesel) 8 Seater,0,4,1,0.040336808323842496,250.8964,3.7178019461934744
Pune,Diesel,Automatic,Second,16.36,5,24.0,Jaguar,XF 2.2 Litre Luxury,0,3,3,0.08614043135101403,408.9983,5.146272412708399
Hyderabad,Petrol,Manual,First,17.5,5,8.9,Honda,WRV i-VTEC VX,0,1,1,0.07397831520101891,106.35130000000001,7.958162801273306
Chennai,Diesel,Automatic,Third,17.05,5,10.0,BMW,X1 sDrive20d,1,3,3,0.09223057639487188,367.08,5.692821368948247
Mumbai,Petrol,Automatic,First,14.3,5,5.55,Skoda,Rapid 1.6 MPI AT Elegance,0,2,1,0.0647684605351887,165.393,5.504234026173981
Kochi,Petrol,Manual,First,16.09,5,3.59,Volkswagen,Vento 1.6 Comfortline,1,2,1,0.0647684605351887,165.393,6.193225558121632
Coimbatore,Diesel,Manual,First,22.77,5,11.13,Ford,EcoSport 1.5 TDCi Trend Plus BE,0,2,1,0.06581441918169932,147.68782000000002,9.115292233787029
Jaipur,Diesel,Manual,First,15.1,7,7.2,Mahindra,XUV500 W6 2WD,2,3,2,0.06424965577592949,305.06,4.749921358917899
Mumbai,Diesel,Manual,First,18.6,5,2.98,Ford,Fiesta Classic 1.4 Duratorq LXI,1,1,0,0.04827089333698062,92.996,7.7889447236180915
Pune,Petrol,Manual,Second,17.92,5,1.7,Hyundai,Santro Xing GLS,1,1,0,0.05718232038933488,67.4406,8.590604026845638
Delhi,Diesel,Automatic,First,12.0,7,52.0,Mercedes-Benz,GL-Class 2007 2012 350 CDI Luxury,1,5,4,0.07499163037328703,669.088,3.0097817908201656
Pune,Petrol,Manual,First,19.7,5,0.95,Maruti,Alto LXi BSII,1,0,0,0.05816582907265599,36.8548,10.96881959910913
Mumbai,Petrol,Manual,First,17.8,5,9.25,Honda,City i VTEC VX Option,0,2,1,0.07835671337451121,175.59810000000002,7.128554265118143
Bangalore,Diesel,Automatic,First,13.01,7,16.25,Hyundai,Santa Fe 2WD AT,0,3,3,0.0883583446619562,427.26570000000004,4.066895904970303
Kolkata,Diesel,Automatic,First,17.9,5,20.99,Mercedes-Benz,GLA Class 200 CDI SPORT,0,3,2,0.063462435807997,291.448,5.695195672923958
Chennai,Diesel,Manual,Second,12.8,8,4.25,Toyota,Innova 2.5 G4 Diesel 8-seater,2,4,1,0.040898155556977484,254.388,3.6634230108757873
Bangalore,Diesel,Automatic,Second,16.07,5,7.2,BMW,3 Series 320d Sedan,1,3,3,0.09072681699712941,361.095,5.365609348914858
Hyderabad,Petrol,Manual,First,18.6,5,4.4,Maruti,Swift ZXI,1,1,1,0.07167919793510509,102.70259999999999,8.466090122894856
Pune,Petrol,Manual,Second,15.04,5,4.25,Volkswagen,Vento Petrol Highline,1,2,1,0.064831038757928,165.5528,5.789068514241724
Ahmedabad,Petrol,Manual,First,16.02,7,5.35,Maruti,Ertiga VXI,0,1,1,0.0682447195424292,128.6501,6.75094816687737
Coimbatore,Petrol,Automatic,Second,18.9,5,6.3,Hyundai,Grand i10 AT Asta,0,1,1,0.06850459476315406,98.154,8.602639963586709
Delhi,Diesel,Manual,First,19.67,5,12.5,Hyundai,Creta 1.6 CRDi SX,0,2,1,0.07977243989900604,199.64839999999998,7.618125484120838
Ahmedabad,Diesel,Automatic,Second,16.77,5,7.5,Audi,A6 3.0 TDI quattro,0,5,4,0.08135490391595723,716.17446,4.227375850768843
Delhi,Diesel,Manual,First,16.0,7,11.25,Mahindra,XUV500 W8 1.99 mHawk,1,3,2,0.07010515770149967,279.58,5.3386720053386725
Mumbai,Petrol,Automatic,First,16.05,5,7.65,Ford,EcoSport 1.5 Ti VCT AT Titanium BE,0,2,1,0.07364909935046758,165.4896,6.422569027611044
Mumbai,Diesel,Manual,First,24.4,5,4.5,Hyundai,Xcent 1.1 CRDi Base,1,1,0,0.06339285708625637,79.52,11.509433962264149
Hyderabad,Diesel,Automatic,First,21.21,5,7.5,Volkswagen,Vento 1.5 TDI Comfortline AT,1,2,1,0.06889185576175443,154.5936,8.490792634107285
Kochi,Petrol,Automatic,First,13.0,5,7.1,Mercedes-Benz,S-Class 280 AT,2,5,3,0.0703046534749566,627.27,3.2605969400551795
Mumbai,Petrol,Manual,First,20.36,5,2.25,Hyundai,i10 Magna,1,1,0,0.06591478691235189,94.44330000000001,9.267182521620391
Hyderabad,Diesel,Automatic,First,17.11,5,27.0,Audi,A4 35 TDI Technology Edition,0,3,3,0.0885823170281594,343.08144,5.764824797843666
Pune,Diesel,Manual,Second,21.9,5,4.18,Hyundai,i20 Sportz 1.4 CRDi,0,1,1,0.06358166184557187,123.90896000000001,9.140233722871452
Chennai,Diesel,Manual,First,23.5,5,6.5,Hyundai,Verna 1.4 EX,1,1,1,0.06353868190290925,123.8252,9.808013355592655
Delhi,Petrol,Manual,First,17.0,5,3.15,Honda,City 1.5 V MT,1,2,1,0.07882431524460633,176.646,6.8081698037645175
Pune,Diesel,Manual,First,25.47,7,7.64,Maruti,Ertiga VDI,1,1,1,0.07091346148163985,110.448,11.330071174377222
Hyderabad,Petrol,Manual,First,19.7,5,2.4,Maruti,Alto LXi BSII,0,0,0,0.05816582907265599,36.8548,10.96881959910913
Mumbai,Petrol,Automatic,First,20.51,5,4.25,Maruti,Wagon R AMT VXI,0,0,0,0.06713426846980534,66.866,10.265265265265267
Kochi,Diesel,Automatic,First,19.08,5,9.31,Hyundai,Verna 1.6 CRDi AT SX,0,2,1,0.07977243989900604,199.64839999999998,7.389620449264136
Bangalore,Petrol,Manual,First,19.7,5,2.39,Maruti,Alto LXi BSIII,1,0,0,0.05816582907265599,36.8548,10.96881959910913
Kochi,Petrol,Manual,Second,16.09,5,7.64,Volkswagen,Vento 1.6 Comfortline,0,2,1,0.0647684605351887,165.393,6.193225558121632
Delhi,Petrol,Manual,First,21.4,5,6.21,Maruti,Baleno Zeta 1.2,0,1,1,0.06942355883924514,99.4707,9.740555302685479
Kochi,Petrol,Automatic,First,13.7,5,8.22,Honda,CR-V 2.0L 2WD AT,1,3,2,0.07704556831394814,307.25842000000006,4.571237904571238
Coimbatore,Diesel,Manual,First,14.24,7,28.85,Toyota,Fortuner 2.8 2WD MT,1,5,3,0.0633393829171182,480.7475,3.7922769640479363
Mumbai,Petrol,Automatic,First,15.6,5,8.5,Honda,City V AT,0,2,1,0.07768871070294675,174.1011,6.247496996395675
Bangalore,Petrol,Automatic,Second,12.0,2,90.0,Mercedes-Benz,SLK-Class 55 AMG,0,11,8,0.07709210765847059,2299.081,1.857297631945519
Mumbai,Petrol,Manual,First,17.4,5,6.51,Honda,City i-VTEC S,0,2,1,0.07835671337451121,175.59810000000002,6.96836203444133
Mumbai,Diesel,Manual,First,22.9,5,4.65,Maruti,Swift VDI,0,1,0,0.059294871747359874,92.352,10.186832740213521
Kochi,Petrol,Automatic,First,14.53,5,8.4,Toyota,Corolla Altis 2008-2013 1.8 VL AT,1,2,2,0.07697881824025705,247.7514,5.200429491768074
Bangalore,Diesel,Manual,First,23.59,5,5.75,Toyota,Etios Cross 1.4L VD,1,1,0,0.04916422283785614,91.46983999999999,9.978849407783418
Jaipur,Petrol,Manual,First,18.9,5,1.11,Maruti,Wagon R LX,2,0,0,0.06723446887050653,66.96579999999999,9.45945945945946
Mumbai,Petrol,Automatic,First,12.0,5,17.25,Mercedes-Benz,E-Class 2015-2017 E 200 CGI,1,3,3,0.09241587137497946,366.344,4.012036108324974
Delhi,Diesel,Automatic,First,16.36,5,32.0,Jaguar,XF Aero Sport Edition,0,3,3,0.08614043135101403,408.9983,5.146272412708399
Kochi,Petrol,Manual,First,17.0,5,3.45,Hyundai,i20 Sportz Petrol,1,1,0,0.06683375098844298,95.76,7.737824305871643
Pune,Diesel,Automatic,Second,12.39,5,23.0,Land,Rover Freelander 2 SE,1,3,2,0.06769619088219542,321.42429,3.8974520289399184
Kochi,Petrol,Manual,First,18.6,5,7.32,Hyundai,Elite i20 Petrol Sportz,0,1,1,0.06838763569892427,97.98642,8.466090122894856
Jaipur,Petrol,Manual,First,18.0,5,4.4,Honda,Amaze S i-Vtech,0,1,1,0.07237061763575073,103.8666,8.18926296633303
Coimbatore,Petrol,Manual,First,22.74,5,4.12,Maruti,Alto 800 VXI,0,0,0,0.059422110478112924,37.6508,12.661469933184854
Chennai,Diesel,Automatic,First,11.36,7,19.5,Toyota,Innova Crysta 2.8 ZX AT,1,5,2,0.062250453697912725,472.4825,3.025299600532623
Hyderabad,Petrol,Automatic,First,18.9,5,6.2,Hyundai,Grand i10 AT Asta,0,1,1,0.06850459476315406,98.154,8.602639963586709
Bangalore,Diesel,Automatic,First,16.55,5,45.0,BMW,X3 xDrive30d M Sport,0,5,4,0.08620113595516167,772.194,4.144753318307037
Hyderabad,Petrol,Manual,Second,15.0,5,0.85,Maruti,1000 AC,2,0,1,0.11678030269710282,109.87858692098094,7.614213197969542
Chennai,Petrol,Manual,Second,18.5,5,2.8,Hyundai,i20 Magna,1,1,0,0.06683375098844298,95.76,8.420573509330906
Pune,Petrol,Automatic,First,18.9,5,4.8,Hyundai,Grand i10 AT Asta,0,1,1,0.06850459476315406,98.154,8.602639963586709
Hyderabad,Diesel,Manual,First,25.01,5,5.65,Ford,Fiesta 1.5 TDCi Titanium,2,2,1,0.05991321758350252,134.4455,10.012009607686148
Ahmedabad,Diesel,Manual,Second,15.0,5,14.5,Mercedes-Benz,E-Class 220 CDI,1,3,1,0.052735984022455336,243.31876773841964,4.7649301143583225
Ahmedabad,Diesel,Manual,First,26.59,5,5.9,Maruti,Swift Dzire VDI,1,1,0,0.059294871747359874,92.352,11.828291814946619
Pune,Diesel,Manual,Second,23.59,5,5.0,Toyota,Etios VXD,1,1,0,0.04914956008126865,91.44256000000001,9.978849407783418
Ahmedabad,Petrol,Manual,First,19.1,5,4.9,Hyundai,Xcent 1.2 Kappa Base,0,1,1,0.06850459476315406,98.154,8.69367319071461
Ahmedabad,Petrol,Manual,First,13.5,5,4.25,Honda,Civic 2006-2010 1.8 S MT,1,2,2,0.07226236794204426,233.87,4.82315112540193
Chennai,Diesel,Manual,First,12.99,8,10.9,Toyota,Innova 2.5 GX (Diesel) 8 Seater,4,4,1,0.040336808323842496,250.8964,3.7178019461934744
Delhi,Petrol,Manual,First,13.2,5,2.45,Hyundai,Accent GLE,1,2,1,0.06287625413854431,140.53,5.290581162324648
Pune,Petrol,Manual,First,22.74,5,2.5,Maruti,Alto 800 LXI,0,0,0,0.059422110478112924,37.6508,12.661469933184854
Kolkata,Petrol,Automatic,First,8.1,2,29.5,Mercedes-Benz,SL-Class SL 500,0,11,7,0.07092107671288755,2115.0453,1.2536759015632253
Jaipur,Diesel,Manual,Second,22.7,5,5.75,Ford,Ecosport 1.5 DV5 MT Titanium Optional,1,2,1,0.059973297690271495,134.58032,9.08726981585268
Pune,Petrol,Manual,First,20.14,5,5.0,Hyundai,Xcent 1.2 VTVT E,0,1,1,0.06838763569892427,97.98642,9.1670459717797
Kochi,Petrol,Automatic,First,14.3,5,4.62,Skoda,Rapid 1.6 MPI AT Ambition Plus,1,2,1,0.064831038757928,165.5528,5.504234026173981
Delhi,Diesel,Automatic,First,15.73,5,23.5,Audi,Q3 2012-2015 35 TDI Quattro Premium Plus,0,3,3,0.0885823170281594,343.08144,5.299865229110512
Kolkata,Diesel,Manual,First,16.0,7,7.25,Mahindra,XUV500 W8 2WD,1,3,2,0.06424965577592949,305.06,5.033029254482542
Kochi,Petrol,Manual,First,17.0,5,11.88,Hyundai,Verna VTVT 1.6 SX Option,0,2,1,0.07624135758878607,192.98829999999998,6.561173292165186
Chennai,Petrol,Manual,Third,13.9,5,2.25,Hyundai,Verna Xi (Petrol),1,2,1,0.06454033767070648,165.01680000000002,5.348210850327049
Pune,Petrol,Manual,Second,14.2,5,0.85,Ford,Ikon 1.6 CLXI,1,2,1,0.05760801499210518,146.924,5.467847516365036
Pune,Petrol,Manual,First,19.69,5,4.0,Nissan,Micra Active XV,0,1,0,0.0559599331753256,80.31392000000001,8.958143767060966
Pune,Petrol,Automatic,First,16.5,5,5.1,Honda,Brio VX AT,0,1,1,0.0724540900897712,103.98639999999999,7.506824385805278
Hyderabad,Diesel,Manual,First,12.99,7,12.5,Toyota,Innova 2.5 GX (Diesel) 7 Seater,1,4,1,0.040336808323842496,250.8964,3.7178019461934744
Chennai,Diesel,Manual,First,20.64,5,2.9,Volkswagen,Vento 1.5 TDI Highline,2,2,1,0.072429906493705,162.533,8.262610088070456
Coimbatore,Diesel,Manual,First,16.0,7,15.96,Mahindra,XUV500 W10 AWD,1,3,2,0.06424965577592949,305.06,5.033029254482542
Mumbai,Petrol,Automatic,First,16.9,5,5.45,Hyundai,Xcent 1.2 Kappa AT SX Option,0,1,1,0.06850459476315406,98.154,7.692307692307692
Kochi,Diesel,Manual,First,13.5,7,23.86,Ford,Endeavour 2.2 Trend MT 4X4,0,3,2,0.07174704273350908,346.6246,4.221388367729832
Kochi,Petrol,Manual,First,18.0,5,1.75,Chevrolet,Spark 1.0 LT,0,0,0,0.06231155772632004,61.69,9.022556390977442
Hyderabad,Diesel,Manual,First,24.52,7,9.75,Maruti,Ertiga SHVS VDI,0,1,1,0.07091346148163985,110.448,10.90747330960854
Bangalore,Diesel,Manual,First,25.8,5,4.75,Honda,Amaze S i-Dtech,1,2,1,0.06582109474911808,147.7028,10.32826261008807
Delhi,Petrol,Manual,First,17.4,5,6.25,Honda,City i VTEC S,1,2,1,0.07835671337451121,175.59810000000002,6.96836203444133
Bangalore,Diesel,Automatic,Second,23.8,5,22.0,Mini,Cooper Countryman D,0,3,1,0.05605605602799997,223.776,7.938625750500334
Kochi,Petrol,Automatic,First,14.53,5,14.14,Toyota,Corolla Altis 2008-2013 1.8 VL AT,0,2,2,0.07697881824025705,247.7514,5.200429491768074
Kolkata,Petrol,Manual,First,17.0,5,0.95,Hyundai,Santro Xing XL eRLX Euro III,0,1,1,0.10430653188643048,123.01870659400547,8.149568552253115
Delhi,Petrol,Automatic,First,13.7,5,11.95,Skoda,Superb Elegance 1.8 TSI AT,1,2,2,0.08773637369981291,283.6345,4.896354538956397
Delhi,Petrol,Manual,First,18.9,5,2.5,Maruti,Wagon R LXI BS IV,1,0,0,0.06723446887050653,66.96579999999999,9.45945945945946
Mumbai,Petrol,Manual,First,19.81,5,2.75,Hyundai,i10 Era 1.1,0,1,0,0.06266114174708919,73.9023,9.49664429530201
Coimbatore,Petrol,Manual,First,23.84,5,5.85,Tata,Tiago 1.2 Revotron XT Option,0,1,1,0.0700583819265568,100.716,10.841291496134607
Ahmedabad,Petrol,Manual,First,21.4,5,6.25,Maruti,Baleno Zeta 1.2,0,1,1,0.06942355883924514,99.4707,9.740555302685479
Mumbai,Petrol,Manual,First,15.04,5,4.95,Volkswagen,Vento 1.6 Highline,1,2,1,0.06458072586697075,164.9136,5.789068514241724
Pune,Petrol,Manual,First,18.9,5,4.75,Hyundai,Grand i10 1.2 Kappa Sportz Option,0,1,1,0.06838763569892427,97.98642,8.602639963586709
Delhi,Diesel,Manual,First,20.0,5,2.55,Ford,Figo Diesel EXI,1,1,0,0.04864188702741823,95.20195,8.336807002917881
Pune,Petrol,Automatic,Second,13.9,5,4.5,Honda,Civic 2010-2013 1.8 V AT Sunroof,0,2,2,0.07242912725267975,234.40970000000002,4.96605930689532
Kochi,Petrol,Manual,First,22.74,5,3.01,Maruti,Alto 800 LXI,0,0,0,0.059422110478112924,37.6508,12.661469933184854
Hyderabad,Diesel,Automatic,First,15.68,5,42.0,Land,Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,1,3,3,0.08854427209177375,353.823,5.228409469823275
Kolkata,Diesel,Automatic,First,12.4,5,11.5,Audi,A6 2.7 TDI,0,5,3,0.06653076350388037,484.291,3.3531638723634396
Hyderabad,Diesel,Automatic,First,11.0,5,10.99,Mercedes-Benz,E-Class 280 CDI,1,5,3,0.06645463673704231,592.9195,2.7589666415851517
Jaipur,Petrol,Automatic,First,17.0,5,3.71,Honda,City 1.5 V AT Exclusive,1,2,1,0.07882431524460633,176.646,6.8081698037645175
Jaipur,Petrol,Automatic,Third,10.1,5,2.0,Honda,CR-V 2.4 4WD AT,1,4,2,0.06457094304818567,357.808,3.011329755515802
Kochi,Diesel,Manual,First,28.09,5,9.48,Maruti,Ciaz 1.3 Alpha,0,1,1,0.07091346148163985,110.448,12.495551601423486
Jaipur,Petrol,Manual,Second,18.9,5,1.25,Maruti,Wagon R LXI,1,0,0,0.06723446887050653,66.96579999999999,9.45945945945946
Jaipur,Diesel,Manual,First,19.67,5,10.9,Hyundai,Creta 1.6 CRDi SX Option,1,2,1,0.07977243989900604,199.64839999999998,7.618125484120838
Kolkata,Diesel,Manual,First,28.09,5,5.5,Maruti,Ciaz VDi Plus SHVS,0,1,1,0.07091346148163985,110.448,12.495551601423486
Coimbatore,Petrol,Manual,First,21.1,5,3.71,Hyundai,EON D Lite Plus,1,0,0,0.06781326772995913,44.9328,11.631753031973538
Mumbai,Petrol,Manual,First,16.02,7,6.25,Maruti,Ertiga VXI,1,1,1,0.0682447195424292,128.6501,6.75094816687737
Chennai,Diesel,Manual,First,20.54,5,4.9,Volkswagen,Vento Diesel Highline,1,2,1,0.064831038757928,165.5528,7.906081601231716
Mumbai,Petrol,Manual,Second,12.8,5,1.1,Honda,City 1.5 GXI,1,2,1,0.06697923639184243,149.3,5.134376253509828
Kochi,Petrol,Manual,First,16.47,5,4.72,Volkswagen,Polo Petrol Trendline 1.2L,0,1,0,0.061686143521130096,88.53220000000002,7.4931756141947226
Mumbai,Diesel,Automatic,First,17.9,5,24.85,Mercedes-Benz,GLA Class 200 CDI,0,3,2,0.063462435807997,291.448,5.695195672923958
Jaipur,Diesel,Manual,First,14.66,7,12.25,Hyundai,Santa Fe 4X2,1,3,3,0.0883583446619562,427.26570000000004,4.582682088152548
Kolkata,Diesel,Manual,First,22.9,5,3.9,Maruti,Swift VDI,0,1,0,0.059294871747359874,92.352,10.186832740213521
Kochi,Petrol,Manual,First,18.6,5,6.28,Hyundai,Elite i20 Sportz Plus,0,1,1,0.06838763569892427,97.98642,8.466090122894856
Mumbai,Diesel,Manual,First,14.0,8,2.75,Mahindra,Xylo E8 BS IV,2,4,1,0.044835868677007264,279.776,4.002287021154945
Coimbatore,Petrol,Manual,First,18.9,5,7.85,Hyundai,Grand i10 Asta Option,0,1,1,0.06850459476315406,98.154,8.602639963586709
Mumbai,Petrol,Manual,First,15.04,5,2.95,Volkswagen,Vento Petrol Highline,1,2,1,0.064831038757928,165.5528,5.789068514241724
Mumbai,Petrol,Automatic,Second,11.7,5,4.85,Honda,Accord 2.4 A/T,1,4,3,0.07544604924577483,418.07039999999995,3.4883720930232553
Bangalore,Diesel,Automatic,Second,13.5,5,30.0,Mercedes-Benz,S-Class S 350 d,0,5,5,0.0962769230440079,823.70925,3.4394904458598727
Bangalore,Diesel,Automatic,First,15.0,5,19.9,Mercedes-Benz,B Class B200 CDI,0,3,1,0.05006999531027999,229.94389999999999,4.772510340439071
Bangalore,Diesel,Manual,First,20.5,5,10.8,Hyundai,Creta 1.6 SX Option Diesel,1,2,1,0.07977243989900604,199.64839999999998,7.939581719597212
Hyderabad,Petrol,Manual,First,19.7,5,1.75,Maruti,Alto LXI,1,0,0,0.05816582907265599,36.8548,10.96881959910913
Mumbai,Diesel,Automatic,First,20.38,5,19.25,Audi,A3 35 TDI Premium,0,3,2,0.0726626015890942,281.424,6.866576819407007
Delhi,Diesel,Manual,First,19.87,5,5.5,Renault,Duster 85PS Diesel RxL,1,2,1,0.057357973951158124,122.43180000000001,8.073953677366923
Chennai,Diesel,Manual,First,17.8,5,2.75,Ford,Fiesta 1.4 ZXi TDCi ABS,1,1,0,0.04860614721329081,95.132,7.419758232596915
Bangalore,Diesel,Manual,First,19.67,5,13.0,Hyundai,Creta 1.6 SX Plus Diesel,0,2,1,0.07977243989900604,199.64839999999998,7.618125484120838
Mumbai,Diesel,Manual,First,20.0,5,3.2,Ford,Figo Diesel ZXI,0,1,0,0.04860614721329081,95.132,8.336807002917881
Coimbatore,Petrol,Manual,First,15.26,5,5.84,Volkswagen,Polo Petrol Highline 1.6L,1,2,1,0.0647684605351887,165.393,5.873749037721324
Hyderabad,Diesel,Automatic,Second,16.8,5,24.0,Volvo,V40 D3 R Design,0,3,2,0.07618080239909558,295.35,5.658470865611316
Chennai,Diesel,Automatic,First,19.08,5,6.25,Hyundai,Verna SX CRDi AT,0,2,1,0.07984829324914772,199.83823999999998,7.389620449264136
Hyderabad,Diesel,Automatic,First,14.49,5,36.0,BMW,7 Series 2007-2012 730Ld,1,5,4,0.08620113595516167,772.194,3.62885048835462
Chennai,Diesel,Manual,Third,14.8,5,3.0,Mitsubishi,Lancer GLXD,2,3,0,0.03403403401699998,135.864,4.936624416277518
Chennai,Diesel,Manual,First,11.5,7,11.0,Toyota,Fortuner 3.0 Diesel,4,5,2,0.05734406436708784,509.922,2.887995981918634
Chennai,Diesel,Manual,First,26.21,5,6.5,Maruti,Ciaz VDi Plus,1,1,1,0.07091346148163985,110.448,11.659252669039144
Hyderabad,Diesel,Manual,First,24.3,5,9.4,Maruti,Vitara Brezza VDi Option,0,1,1,0.07091346148163985,110.448,10.809608540925266
Kochi,Diesel,Automatic,First,21.76,5,37.92,BMW,3 Series Luxury Line,0,3,3,0.09523809519035684,379.05,7.265442404006678
Pune,Petrol,Automatic,First,14.4,5,5.25,Volkswagen,Vento Petrol Highline AT,0,2,1,0.064831038757928,165.5528,5.542725173210162
Chennai,Petrol,Manual,First,17.0,5,4.5,Hyundai,i20 1.2 Asta,0,1,0,0.06683375098844298,95.76,7.737824305871643
Chennai,Diesel,Automatic,First,11.0,5,18.0,BMW,X5 3.0d,2,5,4,0.07851653856381005,703.355,2.7548209366391183
Coimbatore,Petrol,Manual,First,19.1,5,5.56,Hyundai,Xcent 1.2 Kappa S,0,1,1,0.06850459476315406,98.154,8.69367319071461
Bangalore,Diesel,Automatic,First,14.21,5,22.0,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency,0,3,3,0.09472701815458376,435.029,4.521158129175947
Hyderabad,Diesel,Automatic,First,12.39,5,22.0,Land,Rover Freelander 2 SE,1,3,2,0.06769619088219542,321.42429,3.8974520289399184
Mumbai,Petrol,Manual,First,20.36,5,2.65,Hyundai,i10 Magna,0,1,0,0.06591478691235189,94.44330000000001,9.267182521620391
Jaipur,Diesel,Manual,Second,22.32,5,5.85,Hyundai,Verna 1.6 SX CRDi (O),1,2,1,0.07984829324914772,199.83823999999998,8.644461657629744
Chennai,Diesel,Manual,First,19.33,5,6.95,Volkswagen,Jetta 2012-2014 2.0L TDI Highline,2,3,2,0.07017276419198537,271.7808,6.512803234501347
Kolkata,Diesel,Manual,First,15.1,7,6.5,Mahindra,XUV500 W8 2WD,0,3,2,0.06424965577592949,305.06,4.749921358917899
Jaipur,Petrol,Manual,Third,19.7,8,0.85,Maruti,Omni 8 Seater BSII,1,0,0,0.04396984919099265,27.86,10.96881959910913
Delhi,Petrol,Automatic,Second,14.67,5,7.25,Skoda,Superb Style 1.8 TSI AT,1,2,3,0.09869855389393851,319.07308,5.243030736240171
Pune,Diesel,Manual,First,22.9,5,4.5,Maruti,Swift VDI,1,1,0,0.059294871747359874,92.352,10.186832740213521
Mumbai,Diesel,Manual,First,10.5,8,4.25,Mahindra,Scorpio 2.6 LX,1,3,1,0.05507113352222527,261.48,3.302925448254168
Chennai,Petrol,Automatic,First,13.7,5,26.0,Mercedes-Benz,GLA Class 200 Sport Edition,0,3,3,0.09191361120446327,364.353,4.580407890337679
Coimbatore,Diesel,Manual,First,16.55,6,9.66,Mahindra,Thar CRDe,0,4,1,0.04203362688469431,262.29,4.731275014293883
Bangalore,Diesel,Manual,Second,19.01,5,6.85,Renault,Duster 110PS Diesel RxZ,0,2,1,0.07422997941531144,158.44545000000002,7.724502234863876
Coimbatore,Diesel,Automatic,First,12.8,5,23.68,Audi,Q5 2008-2012 2.0 TDI,1,3,2,0.08516260158274257,329.8368,4.3126684636118595
Delhi,Diesel,Automatic,Second,12.39,5,15.75,Land,Rover Freelander 2 SE,1,3,2,0.06769619088219542,321.42429,3.8974520289399184
Pune,Diesel,Manual,Third,20.54,5,3.5,Volkswagen,Vento Diesel Comfortline,1,2,1,0.064831038757928,165.5528,7.906081601231716
Delhi,Petrol,Automatic,Second,11.62,5,6.99,BMW,5 Series 2003-2012 540i Sedan,0,5,5,0.10271903319814736,911.574,2.9203317416436287
Coimbatore,Diesel,Manual,First,22.7,5,15.57,Hyundai,Elantra CRDi SX,0,2,1,0.07977243989900604,199.64839999999998,8.79163439194423
Coimbatore,Diesel,Manual,First,15.3,7,5.29,Tata,Sumo EX,1,5,1,0.028349120423427226,247.7128,3.867542972699697
Kolkata,Petrol,Manual,First,22.7,5,2.25,Datsun,redi-GO T,0,0,0,0.06713391731272352,42.85836,12.618121178432462
Chennai,Diesel,Automatic,First,11.7,5,20.0,BMW,X5 xDrive 30d,2,5,4,0.08185766786439772,733.285,2.930127723516153
Mumbai,Petrol,Automatic,First,7.94,4,47.5,BMW,6 Series 630i Coupe,0,9,8,0.10238907847499679,1977.75,1.4717330861909177
Chennai,Petrol,Manual,Second,18.9,5,1.22,Maruti,Alto Vxi 1.1,2,1,0,0.04429783219199073,49.867,9.170305676855895
Chennai,Petrol,Manual,First,16.47,5,3.65,Volkswagen,Polo Petrol Comfortline 1.2L,1,1,0,0.061686143521130096,88.53220000000002,7.4931756141947226
Pune,Petrol,Manual,First,20.62,7,3.1,Datsun,GO Plus A,0,1,0,0.055926544193717405,80.266,9.381255686988172
Bangalore,Petrol,Manual,First,15.29,5,11.5,Hyundai,Creta 1.6 VTVT S,0,2,1,0.07624135758878607,192.98829999999998,5.901196449247394
Kochi,Petrol,Manual,First,24.07,5,3.46,Maruti,Alto K10 VXI,0,0,0,0.06723446887050653,66.96579999999999,12.047047047047048
Coimbatore,Diesel,Manual,First,14.66,7,8.38,Hyundai,Santa Fe 4X4,1,3,3,0.0883583446619562,427.26570000000004,4.582682088152548
Pune,Diesel,Manual,First,15.11,5,4.8,Volkswagen,Polo GT TDI,1,2,1,0.064831038757928,165.5528,5.8160123171670515
Pune,Diesel,Manual,Second,25.8,5,4.5,Honda,Amaze S i-Dtech,1,2,1,0.06582109474911808,147.7028,10.32826261008807
