Location,Fuel_Type,Transmission,Owner_Type,Consumation,Price,Brand,Model,car_age,Power_bins
Kolkata,Diesel,Manual,First,25.8,3.9,Honda,Amaze VX i-DTEC,13,1
Mumbai,Petrol,Automatic,Second,10.0,6.5,Mercedes-Benz,E-Class 230 E AT,18,2
Hyderabad,Diesel,Automatic,First,18.59,48.0,BMW,5 Series 530d M Sport,10,4
Mumbai,Diesel,Automatic,First,20.38,18.9,Audi,A3 35 TDI Premium Plus,10,2
Pune,Diesel,Manual,First,26.59,3.6,Maruti,Swift Dzire VDI,11,0
Kolkata,Diesel,Manual,First,26.59,5.5,Maruti,Swift Dzire VDI,11,0
Pune,Diesel,Manual,Second,12.8,7.0,Toyota,Innova 2.5 V Diesel 7-seater,15,1
Bangalore,Diesel,Automatic,First,16.09,41.75,BMW,X3 xDrive20d,10,3
Hyderabad,Diesel,Automatic,First,16.73,10.5,BMW,5 Series 2003-2012 525d,19,3
Coimbatore,Diesel,Manual,First,15.1,10.09,Mahindra,XUV500 W8 2WD,12,2
Delhi,Petrol,Manual,First,17.0,3.0,Honda,City 1.5 S MT,17,1
Jaipur,Diesel,Manual,First,20.14,4.91,Volkswagen,Polo 1.5 TDI Comfortline,11,1
Kolkata,Petrol,Manual,First,16.0,2.0,Honda,Jazz S,16,1
Hyderabad,Diesel,Manual,First,23.59,5.3,Toyota,Etios Liva GD SP,11,0
Mumbai,Diesel,Manual,First,19.01,7.22,Nissan,Terrano XV Premium 110 PS,12,1
Kochi,Diesel,Automatic,First,18.56,32.57,BMW,X3 xDrive 20d xLine,9,3
Mumbai,Petrol,Manual,First,18.5,2.75,Hyundai,i20 1.2 Magna,16,0
Hyderabad,Diesel,Manual,First,17.8,3.75,Ford,Fiesta EXi 1.4 TDCi Ltd,15,0
Kochi,Petrol,Automatic,First,16.8,5.91,Honda,City 1.5 V AT,12,1
Chennai,Diesel,Manual,First,25.2,4.35,Maruti,Swift VDI BSIV,13,0
Delhi,Diesel,Manual,First,24.0,3.25,Hyundai,Grand i10 CRDi SportZ Edition,12,0
Pune,Diesel,Automatic,First,14.75,68.0,Audi,Q7 45 TDI Quattro Technology,9,4
Mumbai,Petrol,Manual,First,17.0,5.5,Volkswagen,Ameo 1.2 MPI Highline 16 Alloy,10,0
Kochi,Petrol,Automatic,First,18.0,12.08,Honda,City i VTEC CVT VX,8,1
Kochi,Diesel,Manual,First,27.39,7.48,Maruti,Baleno Alpha 1.3,8,0
Jaipur,Diesel,Manual,First,24.0,5.5,Hyundai,Grand i10 CRDi Sportz,10,0
Jaipur,Diesel,Manual,First,19.3,3.5,Maruti,Swift Dzire VDi,15,0
Hyderabad,Diesel,Manual,First,11.5,19.0,Toyota,Fortuner 3.0 Diesel,13,2
Hyderabad,Diesel,Manual,First,27.3,8.4,Honda,Jazz VX Diesel,9,1
Pune,Diesel,Manual,First,24.3,7.25,Maruti,Vitara Brezza LDi Option,10,1
Kolkata,Diesel,Manual,First,23.4,4.25,Maruti,Swift Dzire VDI,12,0
Delhi,Diesel,Automatic,Second,21.66,5.7,Skoda,Rapid 1.5 TDI AT Elegance,11,1
Hyderabad,Petrol,Manual,First,22.74,2.49,Maruti,Alto 800 LXI,13,0
Pune,Petrol,Manual,Second,16.47,3.0,Volkswagen,Polo Petrol Highline 1.2L,15,0
Delhi,Diesel,Manual,First,26.0,5.95,Honda,City i DTEC SV,11,1
Delhi,Diesel,Manual,First,23.4,2.69,Maruti,Swift Dzire LDI,13,0
Bangalore,Diesel,Automatic,First,17.11,26.0,Audi,A4 2.0 TDI 177 Bhp Technology Edition,12,3
Kolkata,Petrol,Manual,First,17.8,5.5,Honda,City i VTEC VX,11,1
Chennai,Petrol,Manual,First,18.16,4.85,Ford,Figo Aspire 1.2 Ti-VCT Ambiente,10,1
Kochi,Diesel,Manual,First,24.3,8.39,Maruti,Vitara Brezza LDi,8,1
Hyderabad,Diesel,Manual,First,19.01,7.99,Renault,Duster 110PS Diesel RxL,11,1
Hyderabad,Diesel,Manual,First,21.19,6.95,Hyundai,i20 Active 1.4 SX,10,1
Mumbai,Petrol,Manual,First,15.7,1.5,Mahindra,Logan Petrol 1.4 GLE,16,0
Mumbai,Petrol,Manual,First,17.7,1.55,Honda,City ZX GXi,20,0
Bangalore,Petrol,Manual,Second,15.6,2.75,Ford,Figo Petrol EXI,16,0
Mumbai,Petrol,Manual,First,13.06,4.25,Renault,Duster Petrol RxL,12,1
Kolkata,Petrol,Manual,First,20.36,2.85,Hyundai,i10 Sportz 1.2,11,0
Coimbatore,Diesel,Automatic,First,12.81,56.14,Land,Rover Discovery Sport TD4 HSE 7S,7,2
Ahmedabad,Petrol,Automatic,Second,9.74,10.0,Audi,Q5 2008-2012 2.0 TFSI Quattro,17,3
Mumbai,Petrol,Manual,Second,11.3,1.25,Maruti,Versa DX2 BS II,23,1
Kolkata,Diesel,Manual,First,26.59,7.5,Maruti,Swift Dzire ZDI,9,0
Coimbatore,Diesel,Automatic,First,17.11,25.81,Audi,A4 2.0 TDI Premium Sport Limited Edition,11,3
Ahmedabad,Petrol,Manual,First,16.47,4.3,Volkswagen,Polo 1.2 MPI Comfortline,12,0
Chennai,Diesel,Manual,Second,11.5,11.0,Toyota,Fortuner 3.0 Diesel,16,2
Jaipur,Diesel,Manual,Second,11.5,11.75,Toyota,Fortuner 3.0 Diesel,16,2
Coimbatore,Petrol,Manual,First,12.8,6.58,Honda,Accord 2.4 MT,14,3
Chennai,Diesel,Manual,First,22.9,4.8,Maruti,Swift ZDi,14,0
Pune,Petrol,Manual,Second,17.5,1.65,Skoda,Fabia 1.2 MPI Classic,18,0
Kolkata,Diesel,Manual,First,17.1,15.0,Jeep,Compass 2.0 Sport,9,2
Ahmedabad,Petrol,Manual,Second,25.4,1.0,Tata,Nano Twist XT,12,0
Hyderabad,Petrol,Manual,First,15.3,1.65,Ford,Fiesta 1.6 ZXi ABS,19,1
Ahmedabad,Diesel,Manual,First,27.62,3.6,Maruti,Celerio ZDi,11,0
Delhi,Diesel,Manual,First,11.5,11.5,Toyota,Fortuner 3.0 Diesel,15,2
Ahmedabad,Diesel,Manual,First,27.62,3.6,Maruti,Celerio ZDi,11,0
Pune,Petrol,Manual,First,21.1,3.05,Hyundai,EON Era Plus,11,0
Bangalore,Diesel,Manual,Second,23.5,6.0,Ford,Fiesta Diesel Trend,15,1
Ahmedabad,Petrol,Manual,First,16.47,3.75,Volkswagen,Polo 1.2 MPI Comfortline,13,0
Coimbatore,Petrol,Manual,First,16.2,6.17,Volkswagen,Polo 1.2 MPI Comfortline,10,0
Coimbatore,Diesel,Manual,First,24.3,9.05,Maruti,Vitara Brezza ZDi,9,1
Coimbatore,Petrol,Manual,First,19.4,4.05,Honda,Brio S MT,13,1
Pune,Petrol,Manual,First,17.5,4.25,Maruti,Swift Dzire VXi,13,1
Kolkata,Petrol,Manual,First,23.1,3.75,Maruti,Celerio LXI MT,8,0
Mumbai,Petrol,Automatic,First,13.0,11.85,Hyundai,Creta 1.6 SX Plus Petrol Automatic,10,1
Kochi,Diesel,Manual,First,22.7,8.24,Ford,Ecosport 1.5 DV5 MT Titanium,10,1
Hyderabad,Diesel,Manual,First,17.8,5.99,Maruti,Swift VDI BSIV W ABS,10,1
Jaipur,Petrol,Manual,Second,13.1,6.5,Honda,CR-V RVi MT,18,2
Coimbatore,Diesel,Automatic,First,12.51,58.91,Land,Rover Discovery Sport SD4 HSE Luxury 7S,7,3
Delhi,Diesel,Manual,First,15.1,8.0,Mahindra,XUV500 W8 2WD,12,2
Kochi,Petrol,Manual,First,16.47,4.64,Volkswagen,Polo 1.2 MPI Highline,11,0
Kochi,Petrol,Automatic,First,19.2,3.32,Hyundai,i10 Magna AT,16,0
Chennai,Petrol,Manual,Second,20.36,2.78,Hyundai,i10 Magna 1.2,14,0
Kochi,Diesel,Automatic,First,14.81,8.95,Chevrolet,Cruze LTZ AT,10,2
Mumbai,Petrol,Automatic,First,12.0,21.95,Mercedes-Benz,E-Class E 200 CGI,13,3
Ahmedabad,Petrol,Manual,First,11.7,7.9,Hyundai,Sonata 2.4 GDI,13,2
Kolkata,Petrol,Automatic,First,11.74,29.0,Mercedes-Benz,New C-Class C 200 Kompressor Elegance AT,19,3
Kolkata,Diesel,Manual,First,22.07,3.25,Volkswagen,Polo Diesel Trendline 1.2L,13,0
Mumbai,Petrol,Manual,First,17.4,5.9,Honda,City i VTEC SV,12,1
Coimbatore,Diesel,Manual,First,24.3,9.88,Maruti,Vitara Brezza ZDi,9,1
Coimbatore,Petrol,Manual,First,18.6,8.78,Hyundai,Elite i20 Asta Option,7,1
Kolkata,Diesel,Manual,Second,13.93,2.75,Tata,New Safari Dicor EX 4X2,15,2
Kochi,Diesel,Manual,First,21.64,5.98,Nissan,Sunny 2011-2014 Diesel XL,12,1
Delhi,Petrol,Automatic,First,10.9,31.0,BMW,3 Series 330 Ci Convertible,15,3
Delhi,Petrol,Manual,Second,14.53,3.55,Toyota,Corolla 1.8 J,15,2
Kochi,Diesel,Manual,First,22.32,6.24,Hyundai,Verna 1.6 SX,11,1
Kolkata,Diesel,Manual,First,19.3,2.19,Maruti,Swift Dzire VDi,17,0
Hyderabad,Diesel,Manual,First,28.4,5.5,Maruti,Dzire VDI,13,0
Pune,Petrol,Manual,First,24.07,2.1,Maruti,Alto K10 VXI,12,0
Coimbatore,Petrol,Automatic,First,10.5,50.66,Jaguar,XJ 5.0 L V8 Supercharged,15,9
Kolkata,Diesel,Automatic,First,14.84,14.0,Mercedes-Benz,New C-Class 220 CDI AT,14,2
Mumbai,Diesel,Manual,First,22.0,5.5,Hyundai,Verna CRDi 1.6 SX Option,13,1
Pune,Petrol,Manual,Third,14.2,1.2,Chevrolet,Aveo 1.6 LT,19,1
Hyderabad,Petrol,Manual,First,20.4,5.3,Maruti,Swift VXI BSIV,12,1
Chennai,Diesel,Manual,First,23.9,6.3,Hyundai,Verna 1.6 CRDi S,11,1
Kochi,Diesel,Automatic,First,17.9,40.47,Mercedes-Benz,GLC 220d Celebration Edition,9,2
Delhi,Diesel,Manual,First,13.0,16.1,Toyota,Fortuner 4x2 Manual,13,2
Delhi,Diesel,Automatic,First,12.8,25.0,Audi,Q5 2008-2012 2.0 TDI,12,2
Mumbai,Diesel,Automatic,Second,13.2,7.95,BMW,3 Series 320d Dynamic,18,2
Delhi,Petrol,Manual,First,24.7,2.65,Maruti,Alto 800 2016-2019 LXI,10,0
Coimbatore,Petrol,Manual,First,20.92,2.81,Maruti,Alto K10 2010-2014 VXI,14,0
Hyderabad,Petrol,Automatic,First,15.64,17.5,Audi,A4 1.8 TFSI Technology Edition,14,2
Mumbai,Petrol,Manual,First,16.1,3.3,Maruti,Swift VXi BSIV,14,1
Kochi,Petrol,Manual,First,22.5,5.34,Maruti,Wagon R VXI,7,0
Hyderabad,Diesel,Manual,First,21.14,8.5,Skoda,Rapid 1.5 TDI Ambition,10,1
Kochi,Petrol,Manual,Second,16.0,2.69,Honda,Jazz S,16,1
Ahmedabad,Diesel,Manual,First,16.0,11.5,Mahindra,XUV500 W10 2WD,11,2
Coimbatore,Petrol,Manual,First,18.5,4.06,Maruti,Ritz VXi,15,1
Hyderabad,Diesel,Automatic,First,17.9,49.0,Mercedes-Benz,GLE 250d,10,3
Bangalore,Diesel,Manual,First,20.5,4.6,Skoda,Rapid 1.6 TDI Ambition,14,1
Delhi,Diesel,Manual,First,24.0,3.96,Hyundai,Grand i10 CRDi Magna,11,0
Mumbai,Petrol,Manual,First,18.6,5.6,Hyundai,Elite i20 Petrol Asta,11,1
Kolkata,Diesel,Manual,First,22.95,3.75,Tata,Zest Quadrajet 1.3 75PS XE,9,0
Jaipur,Diesel,Manual,First,22.54,5.5,Hyundai,i20 Magna 1.4 CRDi,11,1
Delhi,Diesel,Manual,Second,20.5,3.0,Skoda,Rapid 1.6 TDI Elegance,14,1
Mumbai,Petrol,Manual,First,16.0,3.0,Fiat,Linea Emotion,15,1
Pune,Petrol,Manual,First,16.1,2.95,Maruti,Swift VXI BSIII W/ ABS,16,1
Hyderabad,Diesel,Manual,First,25.0,2.45,Tata,Indica V2 2001-2011 eLS,11,0
Pune,Diesel,Automatic,First,14.84,13.99,Mercedes-Benz,New C-Class C 220 CDI Elegance AT,14,2
Bangalore,Diesel,Automatic,First,11.57,60.75,Mercedes-Benz,GLE 350d,10,4
Chennai,Petrol,Manual,Second,16.8,4.5,Honda,City V MT AVN,14,1
Mumbai,Petrol,Manual,Second,18.5,2.5,Hyundai,i20 Magna,16,0
Chennai,Diesel,Manual,First,13.0,20.5,Toyota,Fortuner 4x2 Manual,11,2
Delhi,Petrol,Manual,First,18.9,3.9,Hyundai,Grand i10 Magna,12,1
Chennai,Diesel,Manual,Second,15.0,3.5,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline,17,1
Hyderabad,Petrol,Automatic,First,15.63,8.3,Ford,EcoSport 1.5 Ti VCT AT Titanium,10,1
Chennai,Petrol,Manual,First,21.1,2.5,Hyundai,EON Magna Plus,14,0
Kolkata,Petrol,Automatic,First,19.15,2.65,Nissan,Micra XV CVT,15,0
Kochi,Petrol,Automatic,First,19.0,7.42,Honda,Jazz 1.2 V CVT i VTEC,10,1
Kochi,Petrol,Manual,First,16.47,4.63,Volkswagen,Polo 1.2 MPI Trendline,10,0
Kolkata,Petrol,Manual,First,19.7,1.09,Maruti,Alto LXi,18,0
Delhi,Diesel,Manual,First,22.32,3.8,Hyundai,Verna 1.6 SX,15,1
Mumbai,Diesel,Automatic,First,10.0,15.75,Mercedes-Benz,E-Class 2009-2013 E 220 CDI Avantgarde,13,2
Coimbatore,Petrol,Manual,First,17.57,5.27,Tata,Zest Revotron 1.2 XT,11,1
Mumbai,Petrol,Manual,Second,18.4,2.75,Honda,Brio S Option MT,14,1
Chennai,Diesel,Manual,First,27.3,7.4,Honda,Jazz VX Diesel,10,1
Jaipur,Petrol,Automatic,First,24.07,3.9,Maruti,Alto K10 VXI AGS,9,0
Jaipur,Petrol,Manual,Second,17.3,0.7,Maruti,Zen VXi - BS III,26,0
Pune,Diesel,Manual,First,22.54,5.9,Hyundai,i20 Sportz 1.4 CRDi,11,1
Coimbatore,Diesel,Manual,First,22.7,9.58,Maruti,SX4 S Cross DDiS 320 Zeta,10,1
Delhi,Diesel,Automatic,First,14.21,24.95,Mercedes-Benz,E-Class 2009-2013 E250 CDI Elegance,12,3
Kochi,Petrol,Manual,First,13.7,4.29,Chevrolet,Enjoy Petrol LS 7 Seater,11,1
Delhi,Diesel,Automatic,Second,14.21,11.5,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency,15,3
Mumbai,Diesel,Manual,First,16.0,9.65,Mahindra,XUV500 W4,10,2
Mumbai,Petrol,Manual,First,20.36,3.75,Hyundai,i10 Sportz,11,0
Pune,Petrol,Manual,Second,14.2,1.1,Hyundai,Getz 1.3 GLS,19,1
Coimbatore,Diesel,Automatic,First,12.07,31.41,Audi,Q7 3.0 TDI quattro,12,4
Pune,Diesel,Manual,Third,12.05,6.0,Mahindra,Scorpio SLE BSIV,14,1
Pune,Petrol,Manual,First,18.7,5.55,Honda,Jazz 1.2 SV i VTEC,10,1
Jaipur,Diesel,Manual,First,14.0,10.91,Tata,Safari Storme 2012-2015 EX,9,2
Kolkata,Diesel,Manual,First,15.1,7.25,Mahindra,XUV500 W6 2WD,12,2
Hyderabad,Diesel,Manual,First,22.07,3.9,Volkswagen,Polo Diesel Comfortline 1.2L,14,0
Delhi,Diesel,Manual,First,19.3,3.95,Maruti,Swift Dzire ZDi,14,0
Mumbai,Diesel,Automatic,First,15.73,22.0,Audi,Q3 2.0 TDI,13,3
Delhi,Petrol,Manual,First,23.1,3.38,Maruti,Celerio ZXI,12,0
Mumbai,Petrol,Manual,First,16.8,3.45,Honda,City V MT Exclusive,15,1
Delhi,Petrol,Manual,First,18.6,5.75,Hyundai,i20 1.2 Spotz,10,1
Jaipur,Petrol,Manual,First,25.17,2.75,Renault,KWID RXT,10,0
Kochi,Diesel,Automatic,First,17.9,30.3,Mercedes-Benz,CLA 200 CDI Sport,7,2
Hyderabad,Diesel,Manual,First,22.7,7.5,Ford,Ecosport 1.5 DV5 MT Titanium,12,1
Coimbatore,Petrol,Manual,First,18.6,6.87,Hyundai,i20 Asta 1.2,11,1
Bangalore,Diesel,Manual,First,12.99,15.2,Toyota,Innova 2.5 ZX Diesel 7 Seater,11,1
Chennai,Diesel,Manual,First,21.64,3.5,Nissan,Sunny 2011-2014 Diesel XL,14,1
Hyderabad,Diesel,Manual,First,25.2,5.85,Maruti,Swift VDI BSIV,12,0
Hyderabad,Petrol,Manual,First,19.0,2.5,Maruti,A-Star Vxi,16,0
Pune,Petrol,Manual,First,18.6,3.95,Maruti,Swift ZXI,13,1
Jaipur,Diesel,Automatic,First,17.9,27.0,Mercedes-Benz,CLA 200 CDI Sport,9,2
Bangalore,Petrol,Manual,Second,16.02,6.75,Maruti,Ertiga ZXI,12,1
Jaipur,Petrol,Manual,Second,18.9,1.5,Maruti,Wagon R LXI,19,0
Hyderabad,Diesel,Manual,First,22.07,3.9,Volkswagen,Polo Diesel Trendline 1.2L,14,0
Hyderabad,Diesel,Manual,First,22.7,6.55,Ford,Ecosport 1.5 DV5 MT Titanium Optional,12,1
Kochi,Diesel,Manual,First,25.1,9.44,Honda,City i DTEC VX,9,1
Coimbatore,Petrol,Manual,First,14.28,10.77,Toyota,Corolla Altis 1.8 GL,11,2
Ahmedabad,Diesel,Manual,First,15.1,7.5,Mahindra,XUV500 W8 2WD,12,2
Kolkata,Petrol,Manual,First,24.7,3.0,Maruti,Alto 800 2016-2019 VXI,10,0
Chennai,Diesel,Automatic,First,18.59,11.75,BMW,5 Series 530d M Sport,16,4
Kochi,Petrol,Manual,First,21.1,3.29,Hyundai,EON D Lite Plus,10,0
Chennai,Diesel,Manual,First,26.59,6.5,Maruti,Swift Dzire VDI,10,0
Hyderabad,Diesel,Automatic,First,16.55,18.0,Audi,A4 2.0 TDI,15,2
Bangalore,Petrol,Automatic,Second,13.7,4.95,Skoda,Superb Elegance 1.8 TSI AT,17,2
Kochi,Petrol,Manual,First,17.57,4.52,Tata,Zest Revotron 1.2T XM,11,1
Coimbatore,Petrol,Manual,First,17.4,6.26,Honda,City i-VTEC VX,13,1
Chennai,Petrol,Manual,First,16.95,7.5,Nissan,Sunny 2011-2014 XV,10,1
Mumbai,Petrol,Automatic,First,14.4,3.35,Volkswagen,Vento Petrol Highline AT,15,1
Mumbai,Petrol,Automatic,First,15.74,5.5,Hyundai,Verna 1.6 SX VTVT AT,12,1
Bangalore,Diesel,Automatic,First,22.0,5.25,Hyundai,Verna CRDi 1.6 AT SX Plus,14,1
Bangalore,Diesel,Automatic,First,16.55,16.25,Audi,A4 2.0 TDI Multitronic,14,2
Delhi,Petrol,Manual,First,15.5,2.7,Maruti,SX4 Vxi BSIV,17,1
Chennai,Diesel,Automatic,First,12.62,32.9,Ford,Endeavour 2.2 Titanium AT 4X2,7,2
Coimbatore,Petrol,Manual,First,20.4,3.41,Maruti,Swift LXI BSIV,18,1
Hyderabad,Diesel,Manual,First,24.0,4.15,Hyundai,Grand i10 CRDi Magna,12,0
Hyderabad,Diesel,Manual,Second,20.14,5.9,Volkswagen,Polo 1.5 TDI Highline,12,1
Pune,Petrol,Automatic,First,10.0,11.5,Mercedes-Benz,E-Class 230,14,2
Kolkata,Petrol,Manual,First,18.6,4.75,Hyundai,i20 Asta 1.2,11,1
Chennai,Petrol,Automatic,First,24.07,3.5,Maruti,Alto K10 VXI AGS,11,0
Pune,Diesel,Manual,First,20.77,7.25,Maruti,Ertiga VDI,12,1
Mumbai,Petrol,Automatic,First,23.1,4.35,Maruti,Celerio VXI AT,10,0
Coimbatore,Petrol,Automatic,Second,22.5,4.99,Renault,KWID Climber 1.0 AMT,8,0
Bangalore,Diesel,Manual,First,12.05,7.65,Mahindra,Scorpio SLE BSIV,13,1
Chennai,Diesel,Manual,First,12.8,9.0,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,15,1
Chennai,Diesel,Manual,First,22.07,6.9,Volkswagen,Polo Diesel Highline 1.2L,9,0
Chennai,Diesel,Manual,First,20.0,2.9,Ford,Figo Diesel ZXI,15,0
Kolkata,Diesel,Manual,First,20.45,5.75,Nissan,Terrano XL Plus 85 PS,12,1
Kochi,Petrol,Automatic,First,22.5,4.41,Renault,KWID 1.0 RXT Optional AMT,9,0
Mumbai,Diesel,Manual,First,21.14,4.95,Skoda,Rapid 1.5 TDI Elegance,13,1
Hyderabad,Diesel,Automatic,First,16.0,14.4,Mahindra,XUV500 AT W10 FWD,10,2
Chennai,Diesel,Manual,First,20.0,2.95,Ford,Figo Diesel Titanium,14,0
Coimbatore,Diesel,Manual,First,15.96,8.14,Mahindra,Bolero ZLX,9,0
Hyderabad,Diesel,Manual,First,20.64,8.45,Volkswagen,Vento 1.5 TDI Highline,10,1
Pune,Diesel,Manual,First,12.99,12.5,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,11,1
Mumbai,Diesel,Manual,First,15.1,6.5,Mahindra,XUV500 W8 2WD,14,2
Coimbatore,Petrol,Manual,Second,15.8,7.72,Ford,Ecosport 1.5 Ti VCT MT Titanium,11,1
Chennai,Diesel,Automatic,First,16.96,8.0,Volkswagen,Jetta 2012-2014 2.0L TDI Highline AT,15,2
Chennai,Diesel,Manual,Second,13.93,3.0,Tata,New Safari DICOR 2.2 VX 4x4,17,2
Mumbai,Diesel,Automatic,First,8.2,29.0,BMW,3 Series 330d Convertible,13,4
Kolkata,Petrol,Manual,First,16.47,4.11,Volkswagen,Polo 1.2 MPI Highline,12,0
Coimbatore,Petrol,Manual,First,18.5,5.37,Hyundai,i20 Magna Optional 1.2,11,1
Mumbai,Diesel,Manual,First,20.77,6.55,Maruti,Ertiga ZDI,13,1
Chennai,Petrol,Manual,First,17.4,7.0,Honda,City i VTEC V,11,1
Mumbai,Petrol,Manual,First,17.0,5.48,Honda,City 1.5 S MT,12,1
Kochi,Diesel,Automatic,First,16.96,6.51,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,13,2
Pune,Diesel,Manual,First,25.8,5.15,Honda,Amaze VX i-DTEC,10,1
Hyderabad,Diesel,Manual,Second,15.1,9.0,Mahindra,XUV500 W8 2WD,13,2
Mumbai,Petrol,Automatic,Second,14.53,2.75,Toyota,Corolla Altis VL,18,2
Pune,Petrol,Manual,Second,17.0,1.2,Hyundai,Santro Xing XL eRLX Euro III,21,1
Bangalore,Diesel,Automatic,First,22.69,12.5,BMW,3 Series 320d,14,3
Kochi,Diesel,Manual,First,23.0,7.69,Ford,EcoSport 1.5 Diesel Trend,9,1
Kochi,Petrol,Manual,First,18.5,4.57,Hyundai,i20 Asta Optional with Sunroof 1.2,13,1
Mumbai,Petrol,Automatic,First,16.8,4.5,Honda,City 1.5 S AT,13,1
Hyderabad,Diesel,Manual,First,23.2,4.9,Maruti,Ritz VDI (ABS) BS IV,11,0
Kolkata,Petrol,Manual,First,19.81,1.65,Hyundai,i10 Era 1.1,18,0
Mumbai,Petrol,Manual,First,18.2,3.25,Chevrolet,Sail 1.2 LS,11,1
Chennai,Diesel,Manual,First,22.32,6.25,Hyundai,Verna 1.6 SX CRDi (O),14,1
Kochi,Petrol,Manual,First,15.8,12.13,Hyundai,Creta 1.6 SX Option,8,1
Jaipur,Petrol,Manual,First,18.2,3.25,Chevrolet,Sail 1.2 LS,13,1
Hyderabad,Diesel,Automatic,First,14.16,29.0,Audi,Q5 2.0 TDI,13,3
Kochi,Petrol,Manual,First,17.0,5.53,Honda,City 1.5 V MT Exclusive,13,1
Hyderabad,Petrol,Manual,First,17.0,8.75,Ford,EcoSport 1.5 Petrol Titanium,9,1
Bangalore,Diesel,Automatic,Second,12.07,37.9,Audi,Q7 3.0 TDI Quattro Premium Plus,12,4
Delhi,Petrol,Manual,First,20.36,2.4,Hyundai,i10 Magna 1.2,16,0
Chennai,Petrol,Manual,First,17.0,4.55,Hyundai,i20 1.2 Asta,12,0
Delhi,Petrol,Manual,Second,17.5,2.65,Maruti,Swift Dzire 1.2 Vxi BSIV,15,1
Pune,Diesel,Manual,Second,25.0,1.6,Tata,Indica V2 eLX,9,0
Coimbatore,Diesel,Automatic,Second,16.2,25.72,BMW,5 Series 2010-2013 530d,14,4
Ahmedabad,Diesel,Manual,First,22.9,4.15,Maruti,Swift VDI,13,0
Jaipur,Petrol,Manual,First,19.0,7.23,Ford,Freestyle Titanium Plus Petrol,8,1
Bangalore,Petrol,Manual,Second,13.9,2.6,Hyundai,Verna XXi ABS (Petrol),18,1
Mumbai,Diesel,Automatic,Second,16.07,7.25,BMW,3 Series 320d Highline,18,3
Kochi,Diesel,Manual,First,12.8,14.29,Toyota,Innova 2.5 G4 Diesel 8-seater,9,1
Hyderabad,Diesel,Automatic,Second,14.94,17.25,Mercedes-Benz,New C-Class C 250 CDI Elegance,15,3
Pune,Diesel,Manual,First,22.54,7.5,Hyundai,Elantra 1.6 SX,13,1
Hyderabad,Diesel,Manual,First,23.2,4.35,Maruti,Ritz ZDi,12,0
Pune,Diesel,Manual,First,24.3,8.9,Maruti,Vitara Brezza ZDi Plus Dual Tone,10,1
Kolkata,Petrol,Manual,Second,19.1,3.5,Hyundai,Xcent 1.2 Kappa S,10,1
Kolkata,Diesel,Manual,First,26.0,6.1,Honda,City i DTEC V,12,1
Mumbai,Petrol,Manual,First,25.17,3.2,Renault,KWID RXT,10,0
Jaipur,Diesel,Manual,First,23.59,4.9,Toyota,Etios Cross 1.4L VD,12,0
Kochi,Petrol,Manual,First,24.07,3.69,Maruti,Alto K10 VXI,11,0
Chennai,Petrol,Manual,First,23.84,3.98,Tata,Tiago 1.2 Revotron XM Option,10,1
Kolkata,Diesel,Manual,First,21.9,2.95,Hyundai,i20 1.4 CRDi Magna,13,1
Kochi,Diesel,Automatic,First,16.55,15.21,Audi,A4 2.0 TDI,12,2
Hyderabad,Diesel,Manual,First,28.4,6.3,Maruti,Swift VDI,11,0
Kochi,Petrol,Manual,First,17.0,6.69,Volkswagen,Ameo 1.2 MPI Highline,9,0
Mumbai,Petrol,Automatic,First,16.0,9.5,Honda,BRV i-VTEC V CVT,9,1
Mumbai,Petrol,Manual,First,17.0,2.65,Hyundai,i20 Asta,17,0
Ahmedabad,Diesel,Manual,First,14.66,7.5,Hyundai,Santa Fe 4X4,14,3
Kochi,Petrol,Automatic,First,23.1,5.63,Maruti,Celerio ZXI Optional AMT,8,0
Coimbatore,Petrol,Manual,First,15.8,11.78,Hyundai,Creta 1.6 SX,8,1
Hyderabad,Diesel,Manual,Second,17.88,0.85,Tata,Indica V2 DL BSIII,22,0
Mumbai,Petrol,Manual,First,15.04,3.35,Volkswagen,Vento Petrol Highline,15,1
Kochi,Petrol,Manual,First,23.1,4.11,Maruti,Celerio VXI,11,0
Ahmedabad,Diesel,Automatic,First,17.9,25.51,Mercedes-Benz,CLA 200 D Sport Edition,11,2
Jaipur,Petrol,Manual,First,22.74,3.1,Maruti,Alto 800 LXI,9,0
Delhi,Diesel,Automatic,First,10.91,33.5,Ford,Endeavour 3.2 Titanium AT 4X4,8,3
Kolkata,Petrol,Manual,First,17.57,4.8,Tata,Zest Revotron 1.2T XE,9,1
Kolkata,Petrol,Manual,First,16.09,3.49,Volkswagen,Vento 1.6 Comfortline,12,1
Mumbai,Petrol,Manual,Second,17.5,5.15,Maruti,Ertiga ZXI,14,1
Mumbai,Diesel,Automatic,First,14.0,14.41,Mercedes-Benz,M-Class ML 350 CDI Corporate,15,4
Mumbai,Petrol,Manual,First,16.2,4.75,Volkswagen,Polo 1.2 MPI Highline,12,0
