Location,Fuel_Type,Transmission,Owner_Type,Consumation,Seats,Price,Brand,Model,car_age,power/horse
Jaipur,Petrol,Manual,Second,13.1,5,6.5,Honda,CR-V RVi MT,18,7.065598397596394
Coimbatore,Diesel,Automatic,First,12.51,7,58.91,Land,Rover Discovery Sport SD4 HSE Luxury 7S,7,8.614043139054612
Delhi,Diesel,Manual,First,15.1,7,8.0,Mahindra,XUV500 W8 2WD,12,6.424965580541533
Kochi,Petrol,Manual,First,16.47,5,4.64,Volkswagen,Polo 1.2 MPI Highline,11,6.176961602671119
Kochi,Petrol,Automatic,First,19.2,5,3.32,Hyundai,i10 Magna AT,16,6.683375104427736
Chennai,Petrol,Manual,Second,20.36,5,2.78,Hyundai,i10 Magna 1.2,14,6.591478696741855
Kochi,Diesel,Automatic,First,14.81,5,8.95,Chevrolet,Cruze LTZ AT,10,8.193193193193192
Mumbai,Petrol,Automatic,First,12.0,5,21.95,Mercedes-Benz,E-Class E 200 CGI,13,9.092415871421396
Ahmedabad,Petrol,Manual,First,11.7,5,7.9,Hyundai,Sonata 2.4 GDI,13,5.680373039423484
Kolkata,Petrol,Automatic,First,11.74,5,29.0,Mercedes-Benz,New C-Class C 200 Kompressor Elegance AT,19,10.356347438752785
Kolkata,Diesel,Manual,First,22.07,5,3.25,Volkswagen,Polo Diesel Trendline 1.2L,13,6.163469557964971
Mumbai,Petrol,Manual,First,17.4,5,5.9,Honda,City i VTEC SV,12,7.83567134268537
Coimbatore,Diesel,Manual,First,24.3,5,9.88,Maruti,Vitara Brezza ZDi,9,7.091346153846153
Coimbatore,Petrol,Manual,First,18.6,5,8.78,Hyundai,Elite i20 Asta Option,7,6.838763575605681
Kolkata,Diesel,Manual,Second,13.93,7,2.75,Tata,New Safari Dicor EX 4X2,15,6.3377696190913255
Kochi,Diesel,Manual,First,21.64,5,5.98,Nissan,Sunny 2011-2014 Diesel XL,12,5.804243668720054
Delhi,Petrol,Automatic,First,10.9,5,31.0,BMW,3 Series 330 Ci Convertible,15,8.610332398878654
Delhi,Petrol,Manual,Second,14.53,5,3.55,Toyota,Corolla 1.8 J,15,7.675194660734149
Kochi,Diesel,Manual,First,22.32,5,6.24,Hyundai,Verna 1.6 SX,11,7.984829329962073
Kolkata,Diesel,Manual,First,19.3,5,2.19,Maruti,Swift Dzire VDi,17,5.9214743589743595
Hyderabad,Diesel,Manual,First,28.4,5,5.5,Maruti,Dzire VDI,13,5.909455128205128
Pune,Petrol,Manual,First,24.07,5,2.1,Maruti,Alto K10 VXI,12,6.723446893787574
Coimbatore,Petrol,Automatic,First,10.5,4,50.66,Jaguar,XJ 5.0 L V8 Supercharged,15,10.059999999999999
Kolkata,Diesel,Automatic,First,14.84,5,14.0,Mercedes-Benz,New C-Class 220 CDI AT,14,7.932804479701354
Mumbai,Diesel,Manual,First,22.0,5,5.5,Hyundai,Verna CRDi 1.6 SX Option,13,7.977243994943111
Pune,Petrol,Manual,Third,14.2,5,1.2,Chevrolet,Aveo 1.6 LT,19,6.382978723404255
Hyderabad,Petrol,Manual,First,20.4,5,5.3,Maruti,Swift VXI BSIV,12,6.83375104427736
Chennai,Diesel,Manual,First,23.9,5,6.3,Hyundai,Verna 1.6 CRDi S,11,7.977243994943111
Kochi,Diesel,Automatic,First,17.9,5,40.47,Mercedes-Benz,GLC 220d Celebration Edition,9,7.839477368175456
Delhi,Diesel,Manual,First,13.0,7,16.1,Toyota,Fortuner 4x2 Manual,13,5.650570087189806
Delhi,Diesel,Automatic,First,12.8,5,25.0,Audi,Q5 2008-2012 2.0 TDI,12,8.516260162601625
Mumbai,Diesel,Automatic,Second,13.2,5,7.95,BMW,3 Series 320d Dynamic,18,8.521303258145362
Delhi,Petrol,Manual,First,24.7,5,2.65,Maruti,Alto 800 2016-2019 LXI,10,5.942211055276381
Coimbatore,Petrol,Manual,First,20.92,5,2.81,Maruti,Alto K10 2010-2014 VXI,14,6.723446893787574
Hyderabad,Petrol,Automatic,First,15.64,5,17.5,Audi,A4 1.8 TFSI Technology Edition,14,9.32258064516129
Mumbai,Petrol,Manual,First,16.1,5,3.3,Maruti,Swift VXi BSIV,14,7.101086048454469
Kochi,Petrol,Manual,First,22.5,5,5.34,Maruti,Wagon R VXI,7,6.717434869739479
Hyderabad,Diesel,Manual,First,21.14,5,8.5,Skoda,Rapid 1.5 TDI Ambition,10,6.910547396528704
Kochi,Petrol,Manual,Second,16.0,5,2.69,Honda,Jazz S,16,7.512520868113523
Ahmedabad,Diesel,Manual,First,16.0,7,11.5,Mahindra,XUV500 W10 2WD,11,6.424965580541533
Coimbatore,Petrol,Manual,First,18.5,5,4.06,Maruti,Ritz VXi,15,7.167919799498747
Hyderabad,Diesel,Automatic,First,17.9,5,49.0,Mercedes-Benz,GLE 250d,10,9.386374241717219
Bangalore,Diesel,Manual,First,20.5,5,4.6,Skoda,Rapid 1.6 TDI Ambition,14,6.476846057571965
Delhi,Diesel,Manual,First,24.0,5,3.96,Hyundai,Grand i10 CRDi Magna,11,6.25
Mumbai,Petrol,Manual,First,18.6,5,5.6,Hyundai,Elite i20 Petrol Asta,11,6.838763575605681
Kolkata,Diesel,Manual,First,22.95,5,3.75,Tata,Zest Quadrajet 1.3 75PS XE,9,5.929487179487179
Jaipur,Diesel,Manual,First,22.54,5,5.5,Hyundai,i20 Magna 1.4 CRDi,11,6.356017191977077
Delhi,Diesel,Manual,Second,20.5,5,3.0,Skoda,Rapid 1.6 TDI Elegance,14,6.476846057571965
Mumbai,Petrol,Manual,First,16.0,5,3.0,Fiat,Linea Emotion,15,6.578947368421052
Pune,Petrol,Manual,First,16.1,5,2.95,Maruti,Swift VXI BSIII W/ ABS,16,6.79506933744222
Hyderabad,Diesel,Manual,First,25.0,5,2.45,Tata,Indica V2 2001-2011 eLS,11,4.9426934097421205
Pune,Diesel,Automatic,First,14.84,5,13.99,Mercedes-Benz,New C-Class C 220 CDI Elegance AT,14,7.932804479701354
Bangalore,Diesel,Automatic,First,11.57,5,60.75,Mercedes-Benz,GLE 350d,10,8.529963173752929
Kolkata,Petrol,Manual,Second,0.0,5,1.17,Hyundai,Santro Xing XP,18,10.4306531982477
Chennai,Petrol,Manual,Second,16.8,5,4.5,Honda,City V MT AVN,14,7.768871075484301
Mumbai,Petrol,Manual,Second,18.5,5,2.5,Hyundai,i20 Magna,16,6.683375104427736
Chennai,Diesel,Manual,First,13.0,7,20.5,Toyota,Fortuner 4x2 Manual,11,5.650570087189806
Delhi,Petrol,Manual,First,18.9,5,3.9,Hyundai,Grand i10 Magna,12,6.8504594820384295
Chennai,Diesel,Manual,Second,15.0,5,3.5,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline,17,5.537974683544303
Hyderabad,Petrol,Automatic,First,15.63,5,8.3,Ford,EcoSport 1.5 Ti VCT AT Titanium,10,7.364909939959974
Chennai,Petrol,Manual,First,21.1,5,2.5,Hyundai,EON Magna Plus,14,6.781326781326781
Kolkata,Petrol,Automatic,First,19.15,5,2.65,Nissan,Micra XV CVT,15,6.338898163606011
Kochi,Petrol,Automatic,First,19.0,5,7.42,Honda,Jazz 1.2 V CVT i VTEC,10,7.397831526271894
Kochi,Petrol,Manual,First,16.47,5,4.63,Volkswagen,Polo 1.2 MPI Trendline,10,6.176961602671119
Kolkata,Petrol,Manual,First,19.7,5,1.09,Maruti,Alto LXi,18,5.816582914572864
Delhi,Diesel,Manual,First,22.32,5,3.8,Hyundai,Verna 1.6 SX,15,7.984829329962073
Mumbai,Diesel,Automatic,First,10.0,5,15.75,Mercedes-Benz,E-Class 2009-2013 E 220 CDI Avantgarde,13,7.9143389199255125
Coimbatore,Petrol,Manual,First,17.57,5,5.27,Tata,Zest Revotron 1.2 XT,11,7.435037720033528
Mumbai,Petrol,Manual,Second,18.4,5,2.75,Honda,Brio S Option MT,14,7.245409015025041
Chennai,Diesel,Manual,First,27.3,5,7.4,Honda,Jazz VX Diesel,10,6.582109479305741
Jaipur,Petrol,Automatic,First,24.07,5,3.9,Maruti,Alto K10 VXI AGS,9,6.723446893787574
Jaipur,Petrol,Manual,Second,17.3,5,0.7,Maruti,Zen VXi - BS III,26,6.042296072507553
Pune,Diesel,Manual,First,22.54,5,5.9,Hyundai,i20 Sportz 1.4 CRDi,11,6.356017191977077
Coimbatore,Diesel,Manual,First,22.7,5,9.58,Maruti,SX4 S Cross DDiS 320 Zeta,10,7.3842302878598245
Delhi,Diesel,Automatic,First,14.21,5,24.95,Mercedes-Benz,E-Class 2009-2013 E250 CDI Elegance,12,9.472701819878674
Kochi,Petrol,Manual,First,13.7,7,4.29,Chevrolet,Enjoy Petrol LS 7 Seater,11,7.06361686919228
Delhi,Diesel,Automatic,Second,14.21,5,11.5,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency,15,9.472701819878674
Mumbai,Diesel,Manual,First,16.0,7,9.65,Mahindra,XUV500 W4,10,6.424965580541533
Mumbai,Petrol,Manual,First,20.36,5,3.75,Hyundai,i10 Sportz,11,6.591478696741855
Pune,Petrol,Manual,Second,14.2,5,1.1,Hyundai,Getz 1.3 GLS,19,6.181953765846384
Coimbatore,Diesel,Automatic,First,12.07,7,31.41,Audi,Q7 3.0 TDI quattro,12,8.136164475901584
Pune,Diesel,Manual,Third,12.05,8,6.0,Mahindra,Scorpio SLE BSIV,14,5.507113354749885
Pune,Petrol,Manual,First,18.7,5,5.55,Honda,Jazz 1.2 SV i VTEC,10,7.397831526271894
Jaipur,Diesel,Manual,First,14.0,7,10.91,Tata,Safari Storme 2012-2015 EX,9,6.3377696190913255
Kolkata,Diesel,Manual,First,15.1,7,7.25,Mahindra,XUV500 W6 2WD,12,6.424965580541533
Hyderabad,Diesel,Manual,First,22.07,5,3.9,Volkswagen,Polo Diesel Comfortline 1.2L,14,6.163469557964971
Delhi,Diesel,Manual,First,19.3,5,3.95,Maruti,Swift Dzire ZDi,14,5.9214743589743595
Mumbai,Diesel,Automatic,First,15.73,5,22.0,Audi,Q3 2.0 TDI,13,8.858231707317074
Delhi,Petrol,Manual,First,23.1,5,3.38,Maruti,Celerio ZXI,12,6.717434869739479
Mumbai,Petrol,Manual,First,16.8,5,3.45,Honda,City V MT Exclusive,15,7.768871075484301
Delhi,Petrol,Manual,First,18.6,5,5.75,Hyundai,i20 1.2 Spotz,10,6.836257309941521
Jaipur,Petrol,Manual,First,25.17,5,2.75,Renault,KWID RXT,10,6.670838548185232
Kochi,Diesel,Automatic,First,17.9,5,30.3,Mercedes-Benz,CLA 200 CDI Sport,7,6.346243583761082
Hyderabad,Diesel,Manual,First,22.7,5,7.5,Ford,Ecosport 1.5 DV5 MT Titanium,12,5.9973297730307085
Coimbatore,Petrol,Manual,First,18.6,5,6.87,Hyundai,i20 Asta 1.2,11,6.836257309941521
Bangalore,Diesel,Manual,First,12.99,7,15.2,Toyota,Innova 2.5 ZX Diesel 7 Seater,11,4.033680834001604
Chennai,Diesel,Manual,First,21.64,5,3.5,Nissan,Sunny 2011-2014 Diesel XL,14,5.804243668720054
Hyderabad,Diesel,Manual,First,25.2,5,5.85,Maruti,Swift VDI BSIV,12,5.929487179487179
Hyderabad,Petrol,Manual,First,19.0,5,2.5,Maruti,A-Star Vxi,16,6.623246492985971
Pune,Petrol,Manual,First,18.6,5,3.95,Maruti,Swift ZXI,13,7.167919799498747
Jaipur,Diesel,Automatic,First,17.9,5,27.0,Mercedes-Benz,CLA 200 CDI Sport,9,6.346243583761082
Bangalore,Petrol,Manual,Second,16.02,7,6.75,Maruti,Ertiga ZXI,12,6.824471959213402
Jaipur,Petrol,Manual,Second,18.9,5,1.5,Maruti,Wagon R LXI,19,6.723446893787574
Hyderabad,Diesel,Manual,First,22.07,5,3.9,Volkswagen,Polo Diesel Trendline 1.2L,14,6.163469557964971
Hyderabad,Diesel,Manual,First,22.7,5,6.55,Ford,Ecosport 1.5 DV5 MT Titanium Optional,12,5.9973297730307085
Kochi,Diesel,Manual,First,25.1,5,9.44,Honda,City i DTEC VX,9,6.582109479305741
Coimbatore,Petrol,Manual,First,14.28,5,10.77,Toyota,Corolla Altis 1.8 GL,11,7.676863181312569
Ahmedabad,Diesel,Manual,First,15.1,7,7.5,Mahindra,XUV500 W8 2WD,12,6.424965580541533
Kolkata,Petrol,Manual,First,24.7,5,3.0,Maruti,Alto 800 2016-2019 VXI,10,5.942211055276381
Chennai,Diesel,Automatic,First,18.59,5,11.75,BMW,5 Series 530d M Sport,16,8.853992649515536
Kochi,Petrol,Manual,First,21.1,5,3.29,Hyundai,EON D Lite Plus,10,6.781326781326781
Chennai,Diesel,Manual,First,26.59,5,6.5,Maruti,Swift Dzire VDI,10,5.929487179487179
Hyderabad,Diesel,Automatic,First,16.55,5,18.0,Audi,A4 2.0 TDI,15,7.495426829268292
Bangalore,Petrol,Automatic,Second,13.7,5,4.95,Skoda,Superb Elegance 1.8 TSI AT,17,8.773637374860957
Kochi,Petrol,Manual,First,17.57,5,4.52,Tata,Zest Revotron 1.2T XM,11,7.435037720033528
Coimbatore,Petrol,Manual,First,17.4,5,6.26,Honda,City i-VTEC VX,13,7.83567134268537
Chennai,Petrol,Manual,First,16.95,5,7.5,Nissan,Sunny 2011-2014 XV,10,6.522029372496663
Mumbai,Petrol,Automatic,First,14.4,5,3.35,Volkswagen,Vento Petrol Highline AT,15,6.483103879849812
Mumbai,Petrol,Automatic,First,15.74,5,5.5,Hyundai,Verna 1.6 SX VTVT AT,12,7.6241357636706475
Bangalore,Diesel,Automatic,First,22.0,5,5.25,Hyundai,Verna CRDi 1.6 AT SX Plus,14,7.977243994943111
Bangalore,Diesel,Automatic,First,16.55,5,16.25,Audi,A4 2.0 TDI Multitronic,14,7.113821138211382
Delhi,Petrol,Manual,First,15.5,5,2.7,Maruti,SX4 Vxi BSIV,17,6.513240857503153
Chennai,Diesel,Automatic,First,12.62,7,32.9,Ford,Endeavour 2.2 Titanium AT 4X2,7,7.188353048225659
Coimbatore,Petrol,Manual,First,20.4,5,3.41,Maruti,Swift LXI BSIV,18,6.943191311612364
Hyderabad,Diesel,Manual,First,24.0,5,4.15,Hyundai,Grand i10 CRDi Magna,12,6.25
Hyderabad,Diesel,Manual,Second,20.14,5,5.9,Volkswagen,Polo 1.5 TDI Highline,12,5.9279038718291055
Pune,Petrol,Automatic,First,10.0,5,11.5,Mercedes-Benz,E-Class 230,14,6.3181089743589745
Kolkata,Petrol,Manual,First,18.6,5,4.75,Hyundai,i20 Asta 1.2,11,6.836257309941521
Chennai,Petrol,Automatic,First,24.07,5,3.5,Maruti,Alto K10 VXI AGS,11,6.723446893787574
Pune,Diesel,Manual,First,20.77,7,7.25,Maruti,Ertiga VDI,12,7.112179487179487
Mumbai,Petrol,Automatic,First,23.1,5,4.35,Maruti,Celerio VXI AT,10,6.717434869739479
Coimbatore,Petrol,Automatic,Second,22.5,5,4.99,Renault,KWID Climber 1.0 AMT,8,6.706706706706707
Bangalore,Diesel,Manual,First,12.05,8,7.65,Mahindra,Scorpio SLE BSIV,13,5.507113354749885
Chennai,Diesel,Manual,First,12.8,7,9.0,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,15,4.0898155573376105
Chennai,Diesel,Manual,First,22.07,5,6.9,Volkswagen,Polo Diesel Highline 1.2L,9,6.163469557964971
Chennai,Diesel,Manual,First,20.0,5,2.9,Ford,Figo Diesel ZXI,15,4.8606147248034315
Kolkata,Diesel,Manual,First,20.45,5,5.75,Nissan,Terrano XL Plus 85 PS,12,5.7357973990417515
Kochi,Petrol,Automatic,First,22.5,5,4.41,Renault,KWID 1.0 RXT Optional AMT,9,6.706706706706707
Mumbai,Diesel,Manual,First,21.14,5,4.95,Skoda,Rapid 1.5 TDI Elegance,13,6.910547396528704
Hyderabad,Diesel,Automatic,First,16.0,7,14.4,Mahindra,XUV500 AT W10 FWD,10,6.424965580541533
Chennai,Diesel,Manual,First,20.0,5,2.95,Ford,Figo Diesel Titanium,14,4.8641887062187275
Coimbatore,Diesel,Manual,First,15.96,7,8.14,Mahindra,Bolero ZLX,9,2.461355529131986
Hyderabad,Diesel,Manual,First,20.64,5,8.45,Volkswagen,Vento 1.5 TDI Highline,10,7.242990654205607
Pune,Diesel,Manual,First,12.99,8,12.5,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,11,4.0096230954290295
Mumbai,Diesel,Manual,First,15.1,7,6.5,Mahindra,XUV500 W8 2WD,14,6.424965580541533
Coimbatore,Petrol,Manual,Second,15.8,5,7.72,Ford,Ecosport 1.5 Ti VCT MT Titanium,11,7.338225483655771
Chennai,Diesel,Automatic,First,16.96,5,8.0,Volkswagen,Jetta 2012-2014 2.0L TDI Highline AT,15,7.017276422764228
Chennai,Diesel,Manual,Second,13.93,7,3.0,Tata,New Safari DICOR 2.2 VX 4x4,17,6.333180357962368
Mumbai,Diesel,Automatic,First,8.2,4,29.0,BMW,3 Series 330d Convertible,13,8.18576678917474
Kolkata,Petrol,Manual,First,16.47,5,4.11,Volkswagen,Polo 1.2 MPI Highline,12,6.176961602671119
Coimbatore,Petrol,Manual,First,18.5,5,5.37,Hyundai,i20 Magna Optional 1.2,11,6.925647451963242
Mumbai,Diesel,Manual,First,20.77,7,6.55,Maruti,Ertiga ZDI,13,7.115384615384615
Chennai,Petrol,Manual,First,17.4,5,7.0,Honda,City i VTEC V,11,7.83567134268537
Mumbai,Petrol,Manual,First,17.0,5,5.48,Honda,City 1.5 S MT,12,7.882431529726119
Kochi,Diesel,Automatic,First,16.96,5,6.51,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,13,7.013719512195123
Pune,Diesel,Manual,First,25.8,5,5.15,Honda,Amaze VX i-DTEC,10,6.582109479305741
Hyderabad,Diesel,Manual,Second,15.1,7,9.0,Mahindra,XUV500 W8 2WD,13,6.424965580541533
Mumbai,Petrol,Automatic,Second,14.53,5,2.75,Toyota,Corolla Altis VL,18,7.68075639599555
Pune,Petrol,Manual,Second,17.0,5,1.2,Hyundai,Santro Xing XL eRLX Euro III,21,10.4306531982477
Bangalore,Diesel,Automatic,First,22.69,5,12.5,BMW,3 Series 320d,14,9.523809523809524
Kochi,Diesel,Manual,First,23.0,5,7.69,Ford,EcoSport 1.5 Diesel Trend,9,6.606141522029373
Kochi,Petrol,Manual,First,18.5,5,4.57,Hyundai,i20 Asta Optional with Sunroof 1.2,13,6.921470342522975
Mumbai,Petrol,Automatic,First,16.8,5,4.5,Honda,City 1.5 S AT,13,7.882431529726119
Hyderabad,Diesel,Manual,First,23.2,5,4.9,Maruti,Ritz VDI (ABS) BS IV,11,5.924679487179487
Kolkata,Petrol,Manual,First,19.81,5,1.65,Hyundai,i10 Era 1.1,18,6.266114180478821
Mumbai,Petrol,Manual,First,18.2,5,3.25,Chevrolet,Sail 1.2 LS,11,6.872393661384487
Chennai,Diesel,Manual,First,22.32,5,6.25,Hyundai,Verna 1.6 SX CRDi (O),14,7.984829329962073
Kochi,Petrol,Manual,First,15.8,5,12.13,Hyundai,Creta 1.6 SX Option,8,7.6241357636706475
Jaipur,Petrol,Manual,First,18.2,5,3.25,Chevrolet,Sail 1.2 LS,13,6.872393661384487
Hyderabad,Diesel,Automatic,First,14.16,5,29.0,Audi,Q5 2.0 TDI,13,8.856707317073171
Kochi,Petrol,Manual,First,17.0,5,5.53,Honda,City 1.5 V MT Exclusive,13,7.882431529726119
Hyderabad,Petrol,Manual,First,17.0,5,8.75,Ford,EcoSport 1.5 Petrol Titanium,9,8.10688042752171
Bangalore,Diesel,Automatic,Second,12.07,7,37.9,Audi,Q7 3.0 TDI Quattro Premium Plus,12,8.136164475901584
Delhi,Petrol,Manual,First,20.36,5,2.4,Hyundai,i10 Magna 1.2,16,6.591478696741855
Chennai,Petrol,Manual,First,17.0,5,4.55,Hyundai,i20 1.2 Asta,12,6.683375104427736
Delhi,Petrol,Manual,Second,17.5,5,2.65,Maruti,Swift Dzire 1.2 Vxi BSIV,15,7.167919799498747
Pune,Diesel,Manual,Second,25.0,5,1.6,Tata,Indica V2 eLX,9,4.9426934097421205
Coimbatore,Diesel,Automatic,Second,16.2,5,25.72,BMW,5 Series 2010-2013 530d,14,7.851653859004344
Ahmedabad,Diesel,Manual,First,22.9,5,4.15,Maruti,Swift VDI,13,5.929487179487179
Jaipur,Petrol,Manual,First,19.0,5,7.23,Ford,Freestyle Titanium Plus Petrol,8,7.9296482412060305
Bangalore,Petrol,Manual,Second,13.9,5,2.6,Hyundai,Verna XXi ABS (Petrol),18,6.454033771106942
Mumbai,Diesel,Automatic,Second,16.07,5,7.25,BMW,3 Series 320d Highline,18,9.072681704260651
Kochi,Diesel,Manual,First,12.8,8,14.29,Toyota,Innova 2.5 G4 Diesel 8-seater,9,4.0898155573376105
Hyderabad,Diesel,Automatic,Second,14.94,5,17.25,Mercedes-Benz,New C-Class C 250 CDI Elegance,15,9.519365375641623
Pune,Diesel,Manual,First,22.54,5,7.5,Hyundai,Elantra 1.6 SX,13,7.977243994943111
Hyderabad,Diesel,Manual,First,23.2,5,4.35,Maruti,Ritz ZDi,12,5.924679487179487
Pune,Diesel,Manual,First,24.3,5,8.9,Maruti,Vitara Brezza ZDi Plus Dual Tone,10,7.091346153846153
Kolkata,Petrol,Manual,Second,19.1,5,3.5,Hyundai,Xcent 1.2 Kappa S,10,6.8504594820384295
Kolkata,Diesel,Manual,First,26.0,5,6.1,Honda,City i DTEC V,12,6.582109479305741
Mumbai,Petrol,Manual,First,25.17,5,3.2,Renault,KWID RXT,10,6.670838548185232
Jaipur,Diesel,Manual,First,23.59,5,4.9,Toyota,Etios Cross 1.4L VD,12,4.916422287390029
Kochi,Petrol,Manual,First,24.07,5,3.69,Maruti,Alto K10 VXI,11,6.723446893787574
Chennai,Petrol,Manual,First,23.84,5,3.98,Tata,Tiago 1.2 Revotron XM Option,10,7.005838198498749
Kolkata,Diesel,Manual,First,21.9,5,2.95,Hyundai,i20 1.4 CRDi Magna,13,6.446991404011461
Kochi,Diesel,Automatic,First,16.55,5,15.21,Audi,A4 2.0 TDI,12,7.495426829268292
Hyderabad,Diesel,Manual,First,28.4,5,6.3,Maruti,Swift VDI,11,5.929487179487179
Kochi,Petrol,Manual,First,17.0,5,6.69,Volkswagen,Ameo 1.2 MPI Highline,9,6.156093489148581
Mumbai,Petrol,Automatic,First,16.0,7,9.5,Honda,BRV i-VTEC V CVT,9,7.83567134268537
Mumbai,Petrol,Manual,First,17.0,5,2.65,Hyundai,i20 Asta,17,6.683375104427736
Ahmedabad,Diesel,Manual,First,14.66,7,7.5,Hyundai,Santa Fe 4X4,14,8.835834470213735
Kochi,Petrol,Automatic,First,23.1,5,5.63,Maruti,Celerio ZXI Optional AMT,8,6.717434869739479
Coimbatore,Petrol,Manual,First,15.8,5,11.78,Hyundai,Creta 1.6 SX,8,7.6241357636706475
Hyderabad,Diesel,Manual,Second,17.88,5,0.85,Tata,Indica V2 DL BSIII,22,3.7822349570200573
Mumbai,Petrol,Manual,First,15.04,5,3.35,Volkswagen,Vento Petrol Highline,15,6.483103879849812
Kochi,Petrol,Manual,First,23.1,5,4.11,Maruti,Celerio VXI,11,6.717434869739479
Ahmedabad,Diesel,Automatic,First,17.9,5,25.51,Mercedes-Benz,CLA 200 D Sport Edition,11,6.346243583761082
Jaipur,Petrol,Manual,First,22.74,5,3.1,Maruti,Alto 800 LXI,9,5.942211055276381
Delhi,Diesel,Automatic,First,10.91,7,33.5,Ford,Endeavour 3.2 Titanium AT 4X4,8,6.160100062539087
Kolkata,Petrol,Manual,First,17.57,5,4.8,Tata,Zest Revotron 1.2T XE,9,7.435037720033528
Kolkata,Petrol,Manual,First,16.09,5,3.49,Volkswagen,Vento 1.6 Comfortline,12,6.476846057571965
Mumbai,Petrol,Manual,Second,17.5,7,5.15,Maruti,Ertiga ZXI,14,6.635105608157319
Mumbai,Diesel,Automatic,First,14.0,5,14.41,Mercedes-Benz,M-Class ML 350 CDI Corporate,15,7.499163039839303
Mumbai,Petrol,Manual,First,16.2,5,4.75,Volkswagen,Polo 1.2 MPI Highline,12,6.171809841534612
Jaipur,Diesel,Automatic,First,12.55,7,19.0,Toyota,Fortuner 4x2 AT,11,5.650570087189806
Hyderabad,Petrol,Manual,First,23.1,5,4.9,Maruti,Celerio VXI,9,6.717434869739479
Chennai,Diesel,Automatic,Second,16.07,4,6.3,BMW,3 Series 320d Corporate Edition,18,9.072681704260651
Jaipur,Petrol,Manual,Second,16.9,5,2.4,Honda,City ZX VTEC,20,6.6800267201068815
Pune,Petrol,Manual,First,13.17,5,3.0,Mitsubishi,Cedia Sports,17,5.702851425712856
Delhi,Petrol,Manual,First,18.06,5,4.25,Renault,Pulse Petrol RxL,10,6.254590984974959
Hyderabad,Diesel,Manual,First,20.14,5,6.3,Volkswagen,Polo 1.5 TDI Highline,10,5.874499332443257
Kochi,Petrol,Manual,First,21.1,5,8.15,Maruti,Baleno RS Petrol,8,10.02004008016032
Kochi,Petrol,Manual,First,20.36,5,3.22,Hyundai,i10 Magna,14,6.591478696741855
Kochi,Petrol,Manual,First,18.6,5,7.65,Hyundai,i20 1.2 Spotz,8,6.836257309941521
Delhi,Petrol,Automatic,First,10.37,2,30.0,BMW,Z4 2009-2013 35i,15,10.27190332326284
Pune,Petrol,Manual,Second,20.36,5,2.3,Hyundai,i10 Sportz 1.2,16,6.591478696741855
Delhi,Petrol,Automatic,First,13.6,4,22.0,Mini,Cooper S Carbon Edition,14,11.32665832290363
Pune,Petrol,Manual,First,19.4,5,3.28,Honda,Brio V MT,14,7.245409015025041
Kochi,Petrol,Manual,First,20.73,5,7.09,Maruti,Ciaz ZXi Option,10,6.642388929351785
Coimbatore,Diesel,Manual,First,19.3,5,6.46,Maruti,Swift Dzire ZDi,13,5.9214743589743595
Chennai,Diesel,Manual,First,22.07,5,4.0,Volkswagen,Polo Diesel Comfortline 1.2L,14,6.163469557964971
Delhi,Diesel,Automatic,First,17.05,5,11.0,BMW,X1 sDrive20d,15,9.223057644110275
Coimbatore,Diesel,Automatic,Second,12.07,7,49.79,Audi,Q7 3.0 TDI Quattro Premium Plus,10,8.136164475901584
Kolkata,Diesel,Manual,First,25.83,5,4.8,Ford,Figo 1.5D Trend MT,11,6.608811748998665
Bangalore,Diesel,Automatic,First,21.76,5,35.0,BMW,3 Series Luxury Line,9,9.523809523809524
Bangalore,Diesel,Automatic,First,14.0,5,21.99,Mercedes-Benz,M-Class ML 350 CDI Corporate,15,7.499163039839303
Mumbai,Petrol,Manual,Second,17.3,5,1.1,Maruti,Wagon R LX BSIII,19,6.032045240339302
Delhi,Petrol,Manual,First,21.4,5,6.6,Maruti,Baleno Zeta 1.2,8,6.942355889724311
Pune,Petrol,Manual,First,22.0,5,4.5,Maruti,Dzire VXI,13,6.83375104427736
Pune,Petrol,Manual,Second,14.7,5,1.0,Chevrolet,Aveo U-VA 1.2 LT,17,6.608695652173912
Chennai,Diesel,Manual,First,20.14,5,6.9,Volkswagen,Polo 1.5 TDI Highline,9,5.874499332443257
Hyderabad,Diesel,Automatic,First,0.0,5,16.75,Land,Rover Freelander 2 TD4 SE,14,5.277650298301973
Mumbai,Diesel,Automatic,First,14.16,5,25.49,Audi,Q5 30 TDI quattro Premium,11,8.856707317073171
Chennai,Diesel,Automatic,First,18.53,5,35.5,Audi,A6 35 TDI Matrix,11,9.539634146341463
Kochi,Diesel,Manual,First,24.0,5,6.28,Hyundai,Grand i10 1.2 CRDi Sportz,8,6.236930860033726
Delhi,Diesel,Manual,Second,12.05,8,4.88,Mahindra,Scorpio SLE BSIV,14,5.507113354749885
Hyderabad,Diesel,Manual,First,22.95,5,3.7,Tata,Bolt Quadrajet XE,10,5.929487179487179
Kochi,Petrol,Manual,First,21.1,5,3.45,Hyundai,EON Era Plus,11,6.781326781326781
